# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	1	1329	+	GCF_001715535_00001	803.0	1.2e-292	1.0	1.0	1.0	UniRef:UniRef90_A0A1B3SJ43
contig_1	cds	1469	2593	+	GCF_001715535_00002	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1B3SJ67
contig_1	cds	2646	4547	+	GCF_001715535_00003	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1B3SJ45
contig_1	cds	4569	7013	+	GCF_001715535_00004	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1B3SJ47
contig_1	cds	7013	8275	+	GCF_001715535_00005	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1B3SJ59
contig_1	ncRNA	8356	8452	+	GCF_001715535_00006	63.0	6.5e-11	-	-	-	RFAM:RF00169
contig_1	cds	8460	8888	+	GCF_001715535_00007	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1B3SJ56
contig_1	cds	8910	10877	+	GCF_001715535_00008	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1B3SJ55
contig_1	cds	10878	11453	+	GCF_001715535_00009	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1B3SJ51
contig_1	cds	11459	12097	+	GCF_001715535_00010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1B3SJ53
contig_1	cds	12090	12851	+	GCF_001715535_00011	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1B3SJ58
contig_1	cds	12835	13563	+	GCF_001715535_00012	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1B3SJ60
contig_1	cds	13564	14709	+	GCF_001715535_00013	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1B3SJ71
contig_1	cds	14751	16637	+	GCF_001715535_00014	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1B3SJ65
contig_1	cds	16703	17563	+	GCF_001715535_00015	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1B3SJ62
contig_1	cds	17611	18573	+	GCF_001715535_00016	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1B3SJ70
contig_1	cds	18654	18968	+	GCF_001715535_00017	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1B3SJ68
contig_1	cds	18968	19942	+	GCF_001715535_00018	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1B3SJ64
contig_1	cds	19953	21461	+	GCF_001715535_00019	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1B3SJ61
contig_1	cds	21465	22469	+	GCF_001715535_00020	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1B3SJ63
contig_1	cds	22519	23133	+	GCF_001715535_00021	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1B3SJ66
contig_1	cds	23228	23809	+	GCF_001715535_00022	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1B3SJ69
contig_1	cds	23827	24270	+	GCF_001715535_00023	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1B3SJ81
contig_1	cds	24281	24502	+	GCF_001715535_00024	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1B3SJ78
