# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	58	1410	+	GCF_003339775_00001	dnaA	chromosomal replication initiator protein DnaA	GO:0003677, GO:0003688, GO:0005524, GO:0005737, GO:0005886, GO:0006270, GO:0006275, GO:0016887, KEGG:K02313, SO:0001217, UniParc:UPI000DF5E85D, UniRef:UniRef100_A0A345DLD1, UniRef:UniRef50_P34028, UniRef:UniRef90_P34028
contig_1	cds	1579	2697	+	GCF_003339775_00002	dnaN	DNA polymerase III subunit beta	EC:2.7.7.7, GO:0003677, GO:0003887, GO:0006260, GO:0009360, RefSeq:WP_114564056.1, SO:0001217, UniParc:UPI000DF5D125, UniRef:UniRef100_A0A345DLD2, UniRef:UniRef50_P34029, UniRef:UniRef90_A0A1J0TZ63
contig_1	cds	2866	4785	+	GCF_003339775_00003	gyrB	DNA topoisomerase (ATP-hydrolyzing) subunit B	EC:5.6.2.2, GO:0003677, GO:0003918, GO:0005524, GO:0005694, GO:0005737, GO:0006261, GO:0006265, GO:0034335, GO:0046872, KEGG:K02470, RefSeq:WP_114564057.1, SO:0001217, UniParc:UPI000DF5D4B1, UniRef:UniRef100_A0A345DLD3, UniRef:UniRef50_P22447, UniRef:UniRef90_P34031
contig_1	cds	4801	7263	+	GCF_003339775_00004	gyrA	DNA gyrase subunit A	EC:5.6.2.2, GO:0003677, GO:0003916, GO:0003918, GO:0005524, GO:0006259, GO:0006265, KEGG:K02469, SO:0001217, UniRef:UniRef50_P05653, UniRef:UniRef90_P34030
contig_1	cds	7266	8537	+	GCF_003339775_00005	serS	serine--tRNA ligase	EC:6.1.1.11, GO:0000166, GO:0004828, GO:0005524, GO:0006434, KEGG:K01875, RefSeq:WP_114564059.1, SO:0001217, UniParc:UPI000DF60096, UniRef:UniRef100_A0A345DLD5, UniRef:UniRef50_B8GQ80, UniRef:UniRef90_A0A0K2JFA7
contig_1	ncRNA	8666	8756	+	GCF_003339775_00006	Bacteria_small_SRP	Bacterial small signal recognition particle RNA	RFAM:RF00169, SO:0000655
contig_1	cds	8773	9216	+	GCF_003339775_00007		tRNA(adenine(34)) deaminase	RefSeq:WP_114564060.1, SO:0001217, UniParc:UPI000DF5E3E3, UniRef:UniRef100_A0A345DLD6, UniRef:UniRef50_R4U2K4, UniRef:UniRef90_A0A0K2JET8
contig_1	cds	9282	11324	+	GCF_003339775_00008	dnaX	DNA polymerase III subunit gamma/tau	EC:2.7.7.7, GO:0003677, GO:0003887, GO:0005524, GO:0006260, GO:0009360, KEGG:K02343, RefSeq:WP_114564061.1, SO:0001217, UniParc:UPI000DF5DB01, UniRef:UniRef100_A0A345DLD7, UniRef:UniRef50_A0A1J0TZ61, UniRef:UniRef90_A0A345DLD7
contig_1	cds	11342	11602	+	GCF_003339775_00009		hypothetical protein	KEGG:K06187, RefSeq:WP_245938430.1, SO:0001217, UniParc:UPI001FE861E0, UniRef:UniRef100_UPI001FE861E0, UniRef:UniRef50_UPI001FE861E0, UniRef:UniRef90_UPI001FE861E0
contig_1	cds	11689	11922	+	GCF_003339775_00010		toprim domain-containing protein	KEGG:K06187, SO:0001217, UniRef:UniRef50_UPI001FE2D24A, UniRef:UniRef90_UPI001FE2D24A
contig_1	cds	11958	12602	+	GCF_003339775_00011	tmk	dTMP kinase	EC:2.7.4.9, GO:0004798, GO:0005524, GO:0006233, KEGG:K00943, RefSeq:WP_114564062.1, SO:0001217, UniParc:UPI000DF5DD30, UniRef:UniRef100_A0A345DLD8, UniRef:UniRef50_Q6MUI5, UniRef:UniRef90_A0A0K2JEC4
contig_1	cds	12595	13431	+	GCF_003339775_00012		DNA polymerase III subunit delta	RefSeq:WP_114564063.1, SO:0001217, UniParc:UPI000DF608D7, UniRef:UniRef100_A0A345DLD9, UniRef:UniRef50_Q14QH2, UniRef:UniRef90_Q14QH2
contig_1	cds	13433	14155	+	GCF_003339775_00013		Methyltransferase	RefSeq:WP_114564064.1, SO:0001217, UniParc:UPI000DF63BB4, UniRef:UniRef100_A0A345DLE0, UniRef:UniRef50_W0GPF1, UniRef:UniRef90_Q14QH1
contig_1	cds	14165	15472	+	GCF_003339775_00014		tRNA(Ile)-lysidine synthase	EC:6.3.4.19, KEGG:K04075, RefSeq:WP_114564065.1, SO:0001217, UniParc:UPI000DF614A3, UniRef:UniRef100_A0A345DLE1, UniRef:UniRef50_A0A0K2JEU1, UniRef:UniRef90_A0A0K2JEU1
contig_1	cds	15546	17564	+	GCF_003339775_00015	ftsH	ATP-dependent zinc metalloprotease FtsH	GO:0004222, GO:0006508, GO:0016020, GO:0016887, GO:0051301, RefSeq:WP_114564066.1, SO:0001217, UniParc:UPI000DF61414, UniRef:UniRef100_A0A345DLE2, UniRef:UniRef50_Q6F0E5, UniRef:UniRef90_A0A0K2JER8
contig_1	cds	17652	18515	+	GCF_003339775_00016		Heat shock protein 33	KEGG:K04083, RefSeq:WP_114564067.1, SO:0001217, UniParc:UPI000DF5F425, UniRef:UniRef100_A0A345DLE3, UniRef:UniRef50_W0GPF6, UniRef:UniRef90_A0A0K2JED0
