#Annotated with Bakta v1.11.0, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	11342	11602	+	GCF_003339775_00009	10.1	8.6		KEGG:K06187, RefSeq:WP_245938430.1, SO:0001217, UniParc:UPI001FE861E0, UniRef:UniRef100_UPI001FE861E0, UniRef:UniRef50_UPI001FE861E0, UniRef:UniRef90_UPI001FE861E0
contig_1	21365	21664	+	GCF_003339775_00020	12.2	8.6		RefSeq:WP_114564069.1, SO:0001217, UniParc:UPI000DF62723, UniRef:UniRef100_A0A345DLE7, UniRef:UniRef50_A0A0K2JIR3, UniRef:UniRef90_A0A345DLE7
contig_1	21785	21883	+	GCF_003339775_00022	3.9	4.8		SO:0001217, UniRef:UniRef50_A0AAJ4JYE5, UniRef:UniRef90_A0AAJ4JYE5
contig_1	22214	22357	+	GCF_003339775_00025	5.6	9.8		
contig_1	22338	22583	+	GCF_003339775_00026	9.2	10.3		RefSeq:WP_114564071.1, SO:0001217, UniParc:UPI000DF60B3C, UniRef:UniRef100_A0A345DLE9, UniRef:UniRef50_A0A345DLE9, UniRef:UniRef90_A0A345DLE9
contig_1	23047	23184	+	GCF_003339775_00028	5.6	5.1		SO:0001217, UniRef:UniRef50_A0A3S0TSQ6, UniRef:UniRef50_W6AVN3, UniRef:UniRef90_A0A3S0TSQ6
contig_1	23416	24201	+	GCF_003339775_00029	28.3	7.8		RefSeq:WP_114564073.1, SO:0001217, UniParc:UPI000DF60EE8, UniRef:UniRef100_A0A345DLF1, UniRef:UniRef50_A0A345DLF1, UniRef:UniRef90_A0A345DLF1
contig_1	37268	37549	-	GCF_003339775_00051	10.6	9.4		RefSeq:WP_071937173.1, SO:0001217, UniParc:UPI0000DA67F6, UniRef:UniRef100_A0A2S8NQZ2, UniRef:UniRef50_A0A2S8NQZ2, UniRef:UniRef90_A0A2S8NQZ2
contig_1	61890	62138	-	GCF_003339775_00084	9.7	4.9		RefSeq:WP_114564117.1, SO:0001217, UniParc:UPI000DF63167, UniRef:UniRef100_A0A345DLK5, UniRef:UniRef50_A0A1J0Z2K5, UniRef:UniRef90_A0A345DLK5
contig_1	62670	62807	-	GCF_003339775_00087	5.4	4.1		RefSeq:WP_157092848.1, SO:0001217, UniParc:UPI000B09CB05, UniRef:UniRef100_A0AAJ4EJ36, UniRef:UniRef50_A0A2P6FG49, UniRef:UniRef90_A0AAJ4EJ36
contig_1	63264	63521	-	GCF_003339775_00090	10.2	9.2		SO:0001217, UniParc:UPI000DF5E4BD, UniRef:UniRef100_A0A345DPQ6, UniRef:UniRef50_A0A345DPQ6, UniRef:UniRef90_A0A345DPQ6
contig_1	64161	64394	-	GCF_003339775_00093	9.1	9.5		RefSeq:WP_114564122.1, SO:0001217, UniParc:UPI000DF61155, UniRef:UniRef100_A0A345DLL1, UniRef:UniRef50_Q14MB4, UniRef:UniRef90_Q14MB4
contig_1	85452	85601	-	GCF_003339775_00130	5.9	9.3		SO:0001217, UniRef:UniRef50_UPI00209DF10B, UniRef:UniRef90_UPI0032920139
contig_1	86513	86641	-	GCF_003339775_00132	4.8	5.8		
contig_1	87417	88349	+	GCF_003339775_00134	36.8	9.4		
