# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	101	643	+	GCF_964031195_00001		hypothetical protein	RefSeq:WP_342274696.1, SO:0001217, UniParc:UPI00313B6FA6, UniRef:UniRef100_UPI00313CA3BF, UniRef:UniRef50_UPI00157B11C7, UniRef:UniRef90_UPI00157B11C7
contig_1	cds	647	2929	+	GCF_964031195_00002		hypothetical protein	RefSeq:WP_342273752.1, SO:0001217, UniParc:UPI00313EDA58, UniRef:UniRef100_UPI00313EDA58, UniRef:UniRef50_UPI00157A9784, UniRef:UniRef90_UPI00313CDCDA
contig_1	cds	3073	4314	+	GCF_964031195_00003		hypothetical protein	RefSeq:WP_342273753.1, SO:0001217, UniParc:UPI00313C6B50, UniRef:UniRef100_UPI00313C6B50, UniRef:UniRef50_UPI00157B84EC, UniRef:UniRef90_UPI00157AF3C0
contig_1	cds	4265	6283	+	GCF_964031195_00004		hypothetical protein	RefSeq:WP_342273754.1, SO:0001217, UniParc:UPI00313C28CC, UniRef:UniRef100_UPI00313C28CC, UniRef:UniRef50_UPI00313E6EA7, UniRef:UniRef90_UPI00313E6EA7
contig_1	cds	6280	6585	-	GCF_964031195_00005		hypothetical protein	RefSeq:WP_342273755.1, SO:0001217, UniParc:UPI00313C7E70, UniRef:UniRef100_UPI00313C7E70, UniRef:UniRef50_UPI00313C7E70, UniRef:UniRef90_UPI00313C7E70
contig_1	cds	6736	8442	-	GCF_964031195_00006		hypothetical protein	RefSeq:WP_342273756.1, SO:0001217, UniParc:UPI00313B4977, UniRef:UniRef100_UPI00313B4977, UniRef:UniRef50_UPI00157A47F8, UniRef:UniRef90_UPI00157A47F8
contig_1	cds	8506	9666	+	GCF_964031195_00007		Mbov_0401 family ICE element transposase-like protein	RefSeq:WP_342273757.1, SO:0001217, UniParc:UPI00313CD36C, UniRef:UniRef100_UPI00313CD36C, UniRef:UniRef50_UPI00157AD45D, UniRef:UniRef90_UPI00157AD45D
contig_1	cds	9944	10501	-	GCF_964031195_00008		biotin/lipoate A/B protein ligase family protein	RefSeq:WP_342273758.1, SO:0001217, UniParc:UPI00313E28D8, UniRef:UniRef100_UPI00313E28D8, UniRef:UniRef50_UPI00313E28D8, UniRef:UniRef90_UPI00313E28D8
contig_1	cds	10539	10874	-	GCF_964031195_00009		glycine cleavage system protein H	RefSeq:WP_342273759.1, SO:0001217, UniParc:UPI00313E8806, UniRef:UniRef100_UPI00313E8806, UniRef:UniRef50_UPI002577E54F, UniRef:UniRef90_UPI002577E54F
contig_1	cds	10964	12013	-	GCF_964031195_00010		alpha/beta hydrolase	RefSeq:WP_342273760.1, SO:0001217, UniParc:UPI00313B9B5E, UniRef:UniRef100_UPI0030CB33B9, UniRef:UniRef50_UPI002575F9A2, UniRef:UniRef90_UPI002575F9A2
contig_1	cds	12270	13118	-	GCF_964031195_00011		ABC-2 type transporter domain-containing protein	SO:0001217, UniRef:UniRef50_W0GRD9, UniRef:UniRef90_UPI0030CD1CB4
contig_1	cds	13128	15818	-	GCF_964031195_00012		endo-beta-N-acetylglucosaminidase	RefSeq:WP_342273762.1, SO:0001217, UniParc:UPI00313AC336, UniRef:UniRef100_UPI00313AC336, UniRef:UniRef50_W0GLS8, UniRef:UniRef90_UPI0030CA78B7
contig_1	cds	15825	16703	-	GCF_964031195_00013		ABC-2 type transporter domain-containing protein	RefSeq:WP_342273763.1, SO:0001217, UniParc:UPI00313D0A1E, UniRef:UniRef100_UPI00313D0A1E, UniRef:UniRef50_W0GRM7, UniRef:UniRef90_UPI0037DD9596
contig_1	cds	16684	17388	-	GCF_964031195_00014		ATP-binding cassette domain-containing protein	RefSeq:WP_338974972.1, SO:0001217, UniParc:UPI0011FA7C27, UniRef:UniRef100_UPI0011FA7C27, UniRef:UniRef50_W0GM05, UniRef:UniRef90_UPI0025755F63
contig_1	cds	17391	18119	-	GCF_964031195_00015		hypothetical protein	RefSeq:WP_338974971.1, SO:0001217, UniParc:UPI0027A8C99D, UniRef:UniRef100_UPI0027A8C99D, UniRef:UniRef50_W0GQ43, UniRef:UniRef90_UPI0020793D88
contig_1	cds	18119	18208	-	GCF_964031195_00016		hypothetical protein	
contig_1	cds	18208	19200	-	GCF_964031195_00017		lipoate--protein ligase	EC:6.3.1.20, KEGG:K03800, RefSeq:WP_338975246.1, SO:0001217, UniParc:UPI0030D29CF0, UniRef:UniRef100_UPI0030D29CF0, UniRef:UniRef50_R4U3B3, UniRef:UniRef90_UPI0013C6CAE5
contig_1	cds	19208	20344	-	GCF_964031195_00018		alpha/beta hydrolase	RefSeq:WP_338974969.1, SO:0001217, UniParc:UPI0030D3320E, UniRef:UniRef100_UPI0030D3320E, UniRef:UniRef50_UPI00157B9D6D, UniRef:UniRef90_UPI00157B9D6D
contig_1	cds	20384	21886	-	GCF_964031195_00019		FAD-dependent oxidoreductase	RefSeq:WP_342273764.1, SO:0001217, UniParc:UPI00313C9685, UniRef:UniRef100_UPI00313C9685, UniRef:UniRef50_A0A2P6FBL9, UniRef:UniRef90_UPI00157AC9AE
contig_1	cds	22029	22190	-	GCF_964031195_00020		(pseudo) hypothetical protein	RefSeq:WP_338975244.1, SO:0001217, UniParc:UPI0030D22536, UniRef:UniRef100_UPI0030D5757D, UniRef:UniRef50_UPI0030D5757D, UniRef:UniRef90_UPI0030D5757D
contig_1	cds	22395	23648	-	GCF_964031195_00021		acetate kinase	EC:2.7.2.1, KEGG:K00925, RefSeq:WP_342273765.1, SO:0001217, UniParc:UPI00313D7C1E, UniRef:UniRef100_UPI00313D7C1E, UniRef:UniRef50_A0A0K2JFW4, UniRef:UniRef90_UPI0013CB4C9D
contig_1	cds	23667	24659	-	GCF_964031195_00022	pta	phosphate acetyltransferase	EC:2.3.1.8, GO:0006086, GO:0008959, RefSeq:WP_342273766.1, SO:0001217, UniParc:UPI00313CEBFD, UniRef:UniRef100_UPI00313CEBFD, UniRef:UniRef50_A0A846U1U8, UniRef:UniRef90_UPI0013C9B6F2
contig_1	cds	24683	25411	-	GCF_964031195_00023	pyrH	UMP kinase	EC:2.7.4.22, GO:0005737, GO:0006221, GO:0015949, GO:0033862, KEGG:K09903, RefSeq:WP_174481596.1, SO:0001217, UniParc:UPI001210236B, UniRef:UniRef100_UPI001210236B, UniRef:UniRef50_R4U3F1, UniRef:UniRef90_UPI00313AB29A
contig_1	cds	25475	26059	-	GCF_964031195_00024		hypothetical protein	RefSeq:WP_342273767.1, SO:0001217, UniParc:UPI00313A78A6, UniRef:UniRef100_UPI00313A78A6, UniRef:UniRef50_UPI00157B3792, UniRef:UniRef90_UPI00157B3792
contig_1	cds	26080	26958	-	GCF_964031195_00025	tsf	translation elongation factor Ts	GO:0003746, GO:0006414, RefSeq:WP_338974964.1, SO:0001217, UniParc:UPI0030CE418C, UniRef:UniRef100_UPI0030CE418C, UniRef:UniRef50_A0A846UA69, UniRef:UniRef90_UPI00157A8692
contig_1	cds	26964	27749	-	GCF_964031195_00026	rpsB	30S ribosomal protein S2	GO:0003735, GO:0006412, GO:0015935, KEGG:K02967, RefSeq:WP_342273768.1, SO:0001217, UniParc:UPI00313B6950, UniRef:UniRef100_UPI00313B6950, UniRef:UniRef50_A0A846TX36, UniRef:UniRef90_UPI00157B70E6
contig_1	cds	28154	28357	+	GCF_964031195_00027		hypothetical protein	RefSeq:WP_342273769.1, SO:0001217, UniParc:UPI00313B681B, UniRef:UniRef100_UPI00313B681B, UniRef:UniRef50_UPI002578BF59, UniRef:UniRef90_UPI00313B681B
contig_1	cds	28699	28914	-	GCF_964031195_00028		transposase	RefSeq:WP_281749098.1, SO:0001217, UniParc:UPI002493B09A, UniRef:UniRef100_UPI002493B09A, UniRef:UniRef50_UPI00157ADA72, UniRef:UniRef90_UPI002492331D
contig_1	cds	28992	29270	+	GCF_964031195_00029		transposase	RefSeq:WP_338975565.1, SO:0001217, UniParc:UPI0024C5D90F, UniRef:UniRef100_UPI0024C5D90F, UniRef:UniRef50_UPI0024901D2D, UniRef:UniRef90_UPI002576BF06
contig_1	cds	29312	29710	+	GCF_964031195_00030		IS3 family transposase	RefSeq:WP_342273770.1, SO:0001217, UniParc:UPI00313EA54D, UniRef:UniRef100_UPI00313EA54D, UniRef:UniRef50_UPI00313E05D0, UniRef:UniRef90_UPI00313D098B
contig_1	cds	29750	30028	+	GCF_964031195_00031		transposase	RefSeq:WP_338975565.1, SO:0001217, UniParc:UPI0024C5D90F, UniRef:UniRef100_UPI0024C5D90F, UniRef:UniRef50_UPI0024901D2D, UniRef:UniRef90_UPI002576BF06
contig_1	cds	30070	30867	+	GCF_964031195_00032		IS3 family transposase	GO:0004803, RefSeq:WP_342274664.1, SO:0001217, UniParc:UPI00313ED568, UniRef:UniRef100_UPI0030CA8954, UniRef:UniRef50_A0A1I5MN14, UniRef:UniRef90_UPI0030CA8954
contig_1	cds	31393	31992	-	GCF_964031195_00033	lemA	LemA family protein	KEGG:K03744, RefSeq:WP_252319773.1, SO:0001217, UniParc:UPI0011F6A044, UniRef:UniRef100_UPI0011F6A044, UniRef:UniRef50_W0GK43, UniRef:UniRef90_UPI00157AC0C6
contig_1	cds	32136	32825	-	GCF_964031195_00034	radC	DNA repair protein RadC	GO:0003677, GO:0006281, KEGG:K03630, RefSeq:WP_338974938.1, SO:0001217, UniParc:UPI0030D5945F, UniRef:UniRef100_UPI00313B5CEC, UniRef:UniRef50_UPI00313B5CEC, UniRef:UniRef90_UPI00313B5CEC
contig_1	cds	32815	33096	-	GCF_964031195_00035		hypothetical protein	RefSeq:WP_338979221.1, SO:0001217, UniParc:UPI0030D31FAF, UniRef:UniRef100_UPI0030D31FAF, UniRef:UniRef50_UPI00324DDC99, UniRef:UniRef90_UPI00324DDC99
contig_1	cds	33164	33940	-	GCF_964031195_00036		Nif3-like dinuclear metal center hexameric protein	EC:3.5.4.16, GO:0005737, GO:0051540, KEGG:K22391, RefSeq:WP_338976242.1, SO:0001217, UniParc:UPI0030CCA92F, UniRef:UniRef100_UPI0030CCA92F, UniRef:UniRef50_UPI0013C6EBF3, UniRef:UniRef90_UPI0013C6EBF3
contig_1	cds	33949	35301	-	GCF_964031195_00037		sigma-70 family RNA polymerase sigma factor	RefSeq:WP_342273771.1, SO:0001217, UniParc:UPI00313B8F87, UniRef:UniRef100_UPI00313B8F87, UniRef:UniRef50_A0A2K8P4Z7, UniRef:UniRef90_UPI00157AED0C
contig_1	cds	35334	37109	-	GCF_964031195_00038		DNA primase	EC:2.7.7.101, KEGG:K02316, RefSeq:WP_342273772.1, SO:0001217, UniParc:UPI00313CEB6A, UniRef:UniRef100_UPI00313CEB6A, UniRef:UniRef50_UPI00157B77CF, UniRef:UniRef90_UPI00157B77CF
