#Annotated with Bakta v1.11.0, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	101	643	+	GCF_964031195_00001	21.4	10.2		RefSeq:WP_342274696.1, SO:0001217, UniParc:UPI00313B6FA6, UniRef:UniRef100_UPI00313CA3BF, UniRef:UniRef50_UPI00157B11C7, UniRef:UniRef90_UPI00157B11C7
contig_1	647	2929	+	GCF_964031195_00002	88.6	5.1		RefSeq:WP_342273752.1, SO:0001217, UniParc:UPI00313EDA58, UniRef:UniRef100_UPI00313EDA58, UniRef:UniRef50_UPI00157A9784, UniRef:UniRef90_UPI00313CDCDA
contig_1	3073	4314	+	GCF_964031195_00003	48.1	5.7		RefSeq:WP_342273753.1, SO:0001217, UniParc:UPI00313C6B50, UniRef:UniRef100_UPI00313C6B50, UniRef:UniRef50_UPI00157B84EC, UniRef:UniRef90_UPI00157AF3C0
contig_1	4265	6283	+	GCF_964031195_00004	78.6	5.6		RefSeq:WP_342273754.1, SO:0001217, UniParc:UPI00313C28CC, UniRef:UniRef100_UPI00313C28CC, UniRef:UniRef50_UPI00313E6EA7, UniRef:UniRef90_UPI00313E6EA7
contig_1	6280	6585	-	GCF_964031195_00005	11.4	9.0		RefSeq:WP_342273755.1, SO:0001217, UniParc:UPI00313C7E70, UniRef:UniRef100_UPI00313C7E70, UniRef:UniRef50_UPI00313C7E70, UniRef:UniRef90_UPI00313C7E70
contig_1	6736	8442	-	GCF_964031195_00006	67.2	6.2		RefSeq:WP_342273756.1, SO:0001217, UniParc:UPI00313B4977, UniRef:UniRef100_UPI00313B4977, UniRef:UniRef50_UPI00157A47F8, UniRef:UniRef90_UPI00157A47F8
contig_1	17391	18119	-	GCF_964031195_00015	28.6	5.1		RefSeq:WP_338974971.1, SO:0001217, UniParc:UPI0027A8C99D, UniRef:UniRef100_UPI0027A8C99D, UniRef:UniRef50_W0GQ43, UniRef:UniRef90_UPI0020793D88
contig_1	18119	18208	-	GCF_964031195_00016	3.6	5.9		
contig_1	22029	22190	-	GCF_964031195_00020	6.1	8.9		RefSeq:WP_338975244.1, SO:0001217, UniParc:UPI0030D22536, UniRef:UniRef100_UPI0030D5757D, UniRef:UniRef50_UPI0030D5757D, UniRef:UniRef90_UPI0030D5757D
contig_1	25475	26059	-	GCF_964031195_00024	22.0	8.7		RefSeq:WP_342273767.1, SO:0001217, UniParc:UPI00313A78A6, UniRef:UniRef100_UPI00313A78A6, UniRef:UniRef50_UPI00157B3792, UniRef:UniRef90_UPI00157B3792
