# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	3	899	+	GCF_964030865_00001		(5' truncated) ATP-binding protein	SO:0001217, UniRef:UniRef50_S5LX68, UniRef:UniRef90_UPI00313AF431
contig_1	cds	1019	2032	+	GCF_964030865_00002	gap	type I glyceraldehyde-3-phosphate dehydrogenase	GO:0006006, GO:0016620, GO:0050661, GO:0051287, RefSeq:WP_342258873.1, SO:0001217, UniParc:UPI00313C11F0, UniRef:UniRef100_UPI00313C11F0, UniRef:UniRef50_P0C0G6, UniRef:UniRef90_A0A0M4JSZ6
contig_1	cds	2090	2602	+	GCF_964030865_00003	socA	type II toxin-antitoxin system antitoxin SocA domain-containing protein	RefSeq:WP_342258874.1, SO:0001217, UniParc:UPI00313EB4FB, UniRef:UniRef100_UPI00313EB4FB, UniRef:UniRef50_V5RKQ4, UniRef:UniRef90_UPI00313B6BA1
contig_1	cds	2624	3820	+	GCF_964030865_00004		Phosphoglycerate kinase	EC:2.7.2.3, KEGG:K00927, RefSeq:WP_342258875.1, SO:0001217, UniParc:UPI00313CF6AB, UniRef:UniRef100_UPI00313CF6AB, UniRef:UniRef50_Q7WTU1, UniRef:UniRef90_A0A0M3SJH4
contig_1	cds	3868	4674	+	GCF_964030865_00005		hypothetical protein	SO:0001217, UniRef:UniRef50_S5MKA0, UniRef:UniRef90_UPI00313CFCD1
contig_1	cds	4751	5668	-	GCF_964030865_00006		Transmembrane protein	RefSeq:WP_342258877.1, SO:0001217, UniParc:UPI00313C56C7, UniRef:UniRef100_UPI00313C56C7, UniRef:UniRef50_S5MF39, UniRef:UniRef90_UPI0030CF8585
contig_1	cds	5724	6683	-	GCF_964030865_00007		hypothetical protein	RefSeq:WP_342258878.1, SO:0001217, UniParc:UPI00313D8E9A, UniRef:UniRef100_UPI00313D8E9A, UniRef:UniRef50_A0A0M4JXC8, UniRef:UniRef90_UPI00313EC0FC
contig_1	cds	6736	8409	-	GCF_964030865_00008		Putative permease	RefSeq:WP_342258879.1, SO:0001217, UniParc:UPI00313A9004, UniRef:UniRef100_UPI00313A9004, UniRef:UniRef50_A0A2K8SGM0, UniRef:UniRef90_A0A0M3SJH7
contig_1	cds	8409	10211	-	GCF_964030865_00009		Ribonuclease J	RefSeq:WP_342258880.1, SO:0001217, UniParc:UPI00313C58F1, UniRef:UniRef100_UPI00313C58F1, UniRef:UniRef50_A0A2P6FBM6, UniRef:UniRef90_A0A0M4JJ48
contig_1	cds	10390	10998	-	GCF_964030865_00010	def	peptide deformylase	EC:3.5.1.88, GO:0036211, GO:0042586, KEGG:K01462, RefSeq:WP_342258881.1, SO:0001217, UniParc:UPI00313C58DE, UniRef:UniRef100_UPI00313C58DE, UniRef:UniRef50_Q6MU23, UniRef:UniRef90_UPI00313C58DE
