#Annotated with Bakta v1.11.0, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	7367	8053	+	GCF_964031045_00009	26.9	8.2	PF13177.12|DNA_pol3_delta2	PFAM:PF13177.12, RefSeq:WP_342268924.1, SO:0001217, UniParc:UPI00313BF9A5, UniRef:UniRef100_UPI00313BF9A5, UniRef:UniRef50_UPI00313BF9A5, UniRef:UniRef90_UPI00313BF9A5
contig_1	31069	31731	+	GCF_964031045_00027	25.3	9.2		
contig_1	40809	40979	+	GCF_964031045_00036	6.9	9.9		
contig_1	59798	60775	+	GCF_964031045_00052	38.5	8.8		RefSeq:WP_342268963.1, SO:0001217, UniParc:UPI00313C4865, UniRef:UniRef100_UPI00313C4865, UniRef:UniRef50_UPI00313C4865, UniRef:UniRef90_UPI00313C4865
contig_1	63645	64244	+	GCF_964031045_00055	22.5	8.3		RefSeq:WP_342268966.1, SO:0001217, UniParc:UPI00313BF355, UniRef:UniRef100_UPI00313BF355, UniRef:UniRef50_UPI00313BF355, UniRef:UniRef90_UPI00313BF355
contig_1	68870	70732	+	GCF_964031045_00061	70.9	9.5		RefSeq:WP_342268972.1, SO:0001217, UniParc:UPI00313B386F, UniRef:UniRef100_UPI00313B386F, UniRef:UniRef50_UPI00313B386F, UniRef:UniRef90_UPI00313B386F
contig_1	70788	72419	+	GCF_964031045_00062	63.5	9.2		
contig_1	80330	81262	+	GCF_964031045_00076	37.0	8.7		RefSeq:WP_342268981.1, SO:0001217, UniParc:UPI00313D636E, UniRef:UniRef100_UPI00313D636E, UniRef:UniRef50_UPI00313D636E, UniRef:UniRef90_UPI00313D636E
contig_1	81288	81713	+	GCF_964031045_00077	16.9	9.5		RefSeq:WP_342268982.1, SO:0001217, UniParc:UPI00313D02F3, UniRef:UniRef100_UPI00313D02F3, UniRef:UniRef50_UPI00313D02F3, UniRef:UniRef90_UPI00313D02F3
contig_1	91241	92695	+	GCF_964031045_00094	58.3	9.7		RefSeq:WP_342268988.1, SO:0001217, UniParc:UPI00313CB9F7, UniRef:UniRef100_UPI00313CB9F7, UniRef:UniRef50_UPI00313CB9F7, UniRef:UniRef90_UPI00313CB9F7
contig_1	98908	99093	-	GCF_964031045_00097	7.4	10.7		
contig_1	102605	105136	+	GCF_964031045_00099	99.1	8.6	PF01074.27|Glyco_hydro_38N	PFAM:PF01074.27, RefSeq:WP_342268993.1, SO:0001217, UniParc:UPI00313C1E7F, UniRef:UniRef100_UPI00313C1E7F, UniRef:UniRef50_UPI00313C1E7F, UniRef:UniRef90_UPI00313C1E7F
contig_1	108322	108810	-	GCF_964031045_00102	18.3	9.0		RefSeq:WP_342268996.1, SO:0001217, UniParc:UPI00313E8980, UniRef:UniRef100_UPI00313E8980, UniRef:UniRef50_UPI00313E8980, UniRef:UniRef90_UPI00313E8980
contig_1	109305	110102	-	GCF_964031045_00104	31.7	8.4		RefSeq:WP_342268998.1, SO:0001217, UniParc:UPI00313E5081, UniRef:UniRef100_UPI00313E5081, UniRef:UniRef50_UPI00313E5081, UniRef:UniRef90_UPI00313E5081
contig_1	110104	111180	-	GCF_964031045_00105	41.7	8.8		RefSeq:WP_342268999.1, SO:0001217, UniParc:UPI00313DB952, UniRef:UniRef100_UPI00313DB952, UniRef:UniRef50_UPI00313DB952, UniRef:UniRef90_UPI00313DB952
contig_1	117356	117691	+	GCF_964031045_00115	12.6	9.4		RefSeq:WP_342269006.1, SO:0001217, UniParc:UPI00313F2AEF, UniRef:UniRef100_UPI00313F2AEF, UniRef:UniRef50_UPI00313F2AEF, UniRef:UniRef90_UPI00313F2AEF
contig_1	124344	125456	+	GCF_964031045_00119	43.4	8.4		KEGG:K03346, RefSeq:WP_342269010.1, SO:0001217, UniParc:UPI00313D7965, UniRef:UniRef100_UPI00313D7965, UniRef:UniRef50_UPI00313D7965, UniRef:UniRef90_UPI00313D7965
contig_1	125462	126361	+	GCF_964031045_00120	35.4	8.9		RefSeq:WP_342269011.1, SO:0001217, UniParc:UPI00313B93AB, UniRef:UniRef100_UPI00313B93AB, UniRef:UniRef50_UPI00313B93AB, UniRef:UniRef90_UPI00313B93AB
contig_1	138611	139555	+	GCF_964031045_00134	37.3	9.3		RefSeq:WP_342269025.1, SO:0001217, UniParc:UPI00313BC412, UniRef:UniRef100_UPI00313BC412, UniRef:UniRef50_UPI00313BC412, UniRef:UniRef90_UPI00313BC412
contig_1	140854	141762	+	GCF_964031045_00136	34.7	10.3		SO:0001217, UniRef:UniRef50_UPI00313E199E, UniRef:UniRef90_UPI00313E199E
contig_1	156652	157038	+	GCF_964031045_00148	15.0	9.2		RefSeq:WP_342269039.1, SO:0001217, UniParc:UPI00313CC5F8, UniRef:UniRef100_UPI00313CC5F8, UniRef:UniRef50_UPI00313CC5F8, UniRef:UniRef90_UPI00313CC5F8
contig_1	157699	157923	+	GCF_964031045_00150	8.5	6.2		RefSeq:WP_342269041.1, SO:0001217, UniParc:UPI00313ED4C7, UniRef:UniRef100_UPI00313ED4C7, UniRef:UniRef50_UPI00313ED4C7, UniRef:UniRef90_UPI00313ED4C7
