# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	tRNA	117	190	+	GCA_002135175_0001	70.4	-	-	-	-	-
contig_1	cds	217	1500	+	GCA_002135175_0002	-	-	-	-	-	-
contig_1	cds	1497	2096	-	GCA_002135175_0003	-	-	-	-	-	-
contig_1	cds	2241	3920	+	GCA_002135175_0004	-	-	-	-	-	-
contig_1	cds	3902	6922	+	GCA_002135175_0005	-	-	-	-	-	-
contig_1	cds	6928	15156	-	GCA_002135175_0006	-	-	-	-	-	-
contig_1	cds	15894	16871	+	GCA_002135175_0007	-	-	-	-	-	-
contig_1	cds	17187	23420	-	GCA_002135175_0008	-	-	-	-	-	-
contig_1	cds	24028	26061	-	GCA_002135175_0009	-	-	-	-	-	-
contig_1	cds	26369	28321	-	GCA_002135175_0010	-	-	-	-	-	-
contig_1	cds	28275	31196	-	GCA_002135175_0011	-	-	-	-	-	-
contig_1	cds	31504	32484	-	GCA_002135175_0012	-	-	-	-	-	-
contig_1	cds	32664	33524	-	GCA_002135175_0013	-	-	-	-	-	-
contig_1	cds	33738	35045	-	GCA_002135175_0014	-	-	-	-	-	-
contig_1	cds	35589	36791	-	GCA_002135175_0015	-	-	-	-	-	-
contig_1	cds	37155	37634	-	GCA_002135175_0016	-	-	-	-	-	-
contig_1	cds	37696	37953	-	GCA_002135175_0017	-	-	-	-	-	-
contig_1	cds	38111	38353	+	GCA_002135175_0018	-	-	-	-	-	-
contig_1	cds	38434	39153	+	GCA_002135175_0019	-	-	-	-	-	-
contig_1	cds	39167	40528	+	GCA_002135175_0020	419.0	4.4e-141	0.967	1.016	0.537	UniRef:UniRef90_A0A7X8RP79
contig_1	cds	41616	44012	+	GCA_002135175_0021	771.0	6.6e-268	1.056	0.999	0.509	UniRef:UniRef90_A0A3D5QAK1
contig_1	cds	44544	45770	+	GCA_002135175_0022	-	-	-	-	-	-
contig_1	cds	46541	49765	-	GCA_002135175_0023	-	-	-	-	-	-
contig_1	cds	50495	51673	-	GCA_002135175_0024	-	-	-	-	-	-
contig_1	cds	52130	54337	-	GCA_002135175_0025	-	-	-	-	-	-
contig_1	cds	54564	54923	-	GCA_002135175_0026	-	-	-	-	-	-
contig_1	cds	54862	55344	-	GCA_002135175_0027	-	-	-	-	-	-
contig_1	cds	55331	56170	-	GCA_002135175_0028	322.0	5.2e-107	0.943	0.802	0.601	UniRef:UniRef90_UPI001B34231B
contig_1	cds	56230	56361	-	GCA_002135175_0029	-	-	-	-	-	-
contig_1	cds	57172	59214	-	GCA_002135175_0030	-	-	-	-	-	-
contig_1	rRNA	59332	62303	-	GCA_002135175_0031	2542.0	6.5e-06	-	-	-	RFAM:RF02541
contig_1	rRNA	62445	63995	-	GCA_002135175_0032	1406.3	9.8e-44	-	-	-	RFAM:RF00177
contig_1	cds	64171	64923	-	GCA_002135175_0033	-	-	-	-	-	-
contig_1	cds	64927	65178	-	GCA_002135175_0034	-	-	-	-	-	-
contig_1	cds	65242	66087	-	GCA_002135175_0035	-	-	-	-	-	-
contig_1	cds	66080	66442	-	GCA_002135175_0036	-	-	-	-	-	-
contig_1	cds	66432	68234	-	GCA_002135175_0037	-	-	-	-	-	-
contig_1	cds	68250	69446	-	GCA_002135175_0038	-	-	-	-	-	-
contig_1	cds	69537	73856	-	GCA_002135175_0039	-	-	-	-	-	-
contig_1	cds	73914	74492	-	GCA_002135175_0040	-	-	-	-	-	-
contig_1	cds	74449	75186	-	GCA_002135175_0041	-	-	-	-	-	-
contig_1	cds	75187	75852	-	GCA_002135175_0042	-	-	-	-	-	-
