# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	1	1332	+	GCF_003363775_00001	862.0	0.0	1.0	1.0	1.0	UniRef:UniRef90_W6A8C3
contig_1	cds	1467	2588	+	GCF_003363775_00002	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A345Z249
contig_1	cds	2751	4652	+	GCF_003363775_00003	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A345Z250
contig_1	cds	4686	7121	+	GCF_003363775_00004	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A345Z251
contig_1	cds	7134	8393	+	GCF_003363775_00005	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A345Z252
contig_1	ncRNA	8555	8651	+	GCF_003363775_00006	54.6	3.2e-09	-	-	-	RFAM:RF00169
contig_1	cds	8659	9132	+	GCF_003363775_00007	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A345Z253
contig_1	cds	9119	10948	+	GCF_003363775_00008	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A345Z254
contig_1	cds	10959	11546	+	GCF_003363775_00009	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A345Z255
contig_1	cds	11550	12188	+	GCF_003363775_00010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A345Z256
contig_1	cds	12188	12931	+	GCF_003363775_00011	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A345Z257
contig_1	cds	12932	13654	+	GCF_003363775_00012	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A345Z258
contig_1	cds	13658	14839	+	GCF_003363775_00013	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A345Z259
contig_1	cds	14892	16826	+	GCF_003363775_00014	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A345Z260
contig_1	cds	16879	17736	+	GCF_003363775_00015	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A345Z261
contig_1	cds	17783	18721	+	GCF_003363775_00016	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A345Z262
contig_1	cds	18837	19148	+	GCF_003363775_00017	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A345Z263
contig_1	cds	19148	20113	+	GCF_003363775_00018	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A345Z264
contig_1	cds	20127	21635	+	GCF_003363775_00019	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A345Z265
contig_1	cds	21638	22642	+	GCF_003363775_00020	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A345Z266
contig_1	cds	22715	23359	+	GCF_003363775_00021	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A345Z267
contig_1	cds	23455	23910	+	GCF_003363775_00022	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A345Z268
contig_1	cds	23927	24403	+	GCF_003363775_00023	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A345Z269
contig_1	cds	24419	24643	+	GCF_003363775_00024	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A345Z270
contig_1	cds	24871	27552	+	GCF_003363775_00025	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A345Z271
contig_1	cds	27609	28055	+	GCF_003363775_00026	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A345Z272
contig_1	cds	28055	29389	+	GCF_003363775_00027	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A345Z273
contig_1	cds	29436	30518	+	GCF_003363775_00028	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A345Z274
contig_1	cds	30606	32405	+	GCF_003363775_00029	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A345Z275
contig_1	cds	32442	33119	+	GCF_003363775_00030	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A345Z276
contig_1	cds	33141	34049	+	GCF_003363775_00031	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A345Z277
contig_1	cds	34077	35405	+	GCF_003363775_00032	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A345Z278
contig_1	cds	35415	36143	+	GCF_003363775_00033	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A345Z279
contig_1	cds	36158	36844	+	GCF_003363775_00034	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A345Z280
contig_1	cds	37060	37461	+	GCF_003363775_00035	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A345Z281
contig_1	cds	37478	38098	+	GCF_003363775_00036	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A345Z282
contig_1	cds	38108	38614	+	GCF_003363775_00037	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A345Z283
contig_1	cds	38732	39160	+	GCF_003363775_00038	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A345Z284
contig_1	cds	39171	39857	+	GCF_003363775_00039	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A345Z285
contig_1	cds	39944	40378	+	GCF_003363775_00040	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A345Z286
contig_1	cds	40421	41218	+	GCF_003363775_00041	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A345Z287
contig_1	ncRNA-region	41264	41384	+	-	67.7	5.6e-08	-	-	-	RFAM:RF00557
contig_1	cds	41402	41905	+	GCF_003363775_00042	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A345Z288
contig_1	cds	41960	42328	+	GCF_003363775_00043	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A345Z289
contig_1	cds	42381	43019	+	GCF_003363775_00044	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A345Z290
contig_1	cds	43025	43864	+	GCF_003363775_00045	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A345Z291
contig_1	cds	44162	46570	+	GCF_003363775_00046	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A345Z292
contig_1	cds	46582	48459	+	GCF_003363775_00047	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A345Z293
contig_1	cds	48701	52540	+	GCF_003363775_00048	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A345Z294
