#Annotated with Bakta v1.11.0, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	30606	32405	+	GCF_003363775_00029	68.4	4.7		RefSeq:WP_115557634.1, SO:0001217, UniParc:UPI000E1E5B5D, UniRef:UniRef100_A0A345Z275, UniRef:UniRef50_A0A345Z275, UniRef:UniRef90_A0A345Z275
contig_1	36158	36844	+	GCF_003363775_00034	26.6	9.4		RefSeq:WP_115557639.1, SO:0001217, UniParc:UPI000E1F8820, UniRef:UniRef100_A0A345Z280, UniRef:UniRef50_A0A345Z280, UniRef:UniRef90_A0A345Z280
contig_1	46582	48459	+	GCF_003363775_00047	73.6	5.3		RefSeq:WP_115557653.1, SO:0001217, UniParc:UPI000E1F75FD, UniRef:UniRef100_A0A345Z293, UniRef:UniRef50_A0A345Z293, UniRef:UniRef90_A0A345Z293
contig_1	57121	58296	-	GCF_003363775_00051	45.1	9.6		RefSeq:WP_115557657.1, SO:0001217, UniParc:UPI000E1F091A, UniRef:UniRef100_A0A345Z297, UniRef:UniRef50_W6A987, UniRef:UniRef90_A0A345Z297
contig_1	104463	105656	+	GCF_003363775_00091	46.2	9.1		RefSeq:WP_115557694.1, SO:0001217, UniParc:UPI000E1F17E7, UniRef:UniRef100_A0A345Z2D6, UniRef:UniRef50_A0A345Z2D6, UniRef:UniRef90_A0A345Z2D6
contig_1	106496	106966	-	GCF_003363775_00093	17.3	6.6		SO:0001217, UniParc:UPI000E293F4B, UniRef:UniRef100_A0A345Z2D8, UniRef:UniRef50_A0A345Z2D8, UniRef:UniRef90_A0A345Z2D8
contig_1	110777	111244	+	GCF_003363775_00096	17.2	5.8		RefSeq:WP_115557699.1, SO:0001217, UniParc:UPI000E1E355C, UniRef:UniRef100_A0A345Z2E1, UniRef:UniRef50_A0A345Z2E1, UniRef:UniRef90_A0A345Z2E1
contig_1	122608	122967	+	GCF_003363775_00107	14.3	8.9		RefSeq:WP_115557710.1, SO:0001217, UniParc:UPI000E1F443E, UniRef:UniRef100_A0A345Z2F2, UniRef:UniRef50_A0A345Z2F2, UniRef:UniRef90_A0A345Z2F2
contig_1	130233	130622	+	GCF_003363775_00115	13.7	10.0		RefSeq:WP_115557717.1, SO:0001217, UniParc:UPI000E1EF5C7, UniRef:UniRef100_A0A345Z2G0, UniRef:UniRef50_A0A345Z2G0, UniRef:UniRef90_A0A345Z2G0
contig_1	130734	131111	+	GCF_003363775_00116	12.5	10.1		RefSeq:WP_115557718.1, SO:0001217, UniParc:UPI000E1E6938, UniRef:UniRef100_A0A345Z2G1, UniRef:UniRef50_A0A345Z2G1, UniRef:UniRef90_A0A345Z2G1
contig_1	140767	140940	-	GCF_003363775_00124	6.6	5.9		SO:0001217, UniParc:UPI000E293F5A, UniRef:UniRef100_A0A345Z2G9, UniRef:UniRef50_A0A345Z2G9, UniRef:UniRef90_A0A345Z2G9
contig_1	146248	148545	+	GCF_003363775_00127	89.6	5.2		RefSeq:WP_115557728.1, SO:0001217, UniParc:UPI000E1EB397, UniRef:UniRef100_A0A345Z2H2, UniRef:UniRef50_A0A345Z2H2, UniRef:UniRef90_A0A345Z2H2
contig_1	150128	150598	+	GCF_003363775_00130	18.9	4.5		RefSeq:WP_115557731.1, SO:0001217, UniParc:UPI000E1E63CA, UniRef:UniRef100_A0A345Z2H5, UniRef:UniRef50_A0A345Z2H5, UniRef:UniRef90_A0A345Z2H5
contig_1	165144	165536	+	GCF_003363775_00151	15.1	4.9		RefSeq:WP_115557744.1, SO:0001217, UniParc:UPI000E1E9361, UniRef:UniRef100_A0A345Z2J0, UniRef:UniRef50_W6A979, UniRef:UniRef90_A0A345Z2J0
contig_1	169949	170086	+	GCF_003363775_00156	5.3	5.1		RefSeq:WP_162807916.1, SO:0001217, UniParc:UPI000E2926F1, UniRef:UniRef100_A0A345Z2J5, UniRef:UniRef50_W6A943, UniRef:UniRef90_A0A345Z2J5
contig_1	178609	179334	+	GCF_003363775_00171	29.3	9.7		RefSeq:WP_115557751.1, SO:0001217, UniParc:UPI000E1FAE57, UniRef:UniRef100_A0A345Z2K0, UniRef:UniRef50_W6A983, UniRef:UniRef90_A0A345Z2K0
contig_1	209316	210563	+	GCF_003363775_00201	47.5	6.4		RefSeq:WP_115557779.1, SO:0001217, UniParc:UPI000E1F35A2, UniRef:UniRef100_A0A345Z2M9, UniRef:UniRef50_A0A345Z2M9, UniRef:UniRef90_A0A345Z2M9
contig_1	236769	237512	+	GCF_003363775_00224	28.3	9.9		RefSeq:WP_115557800.1, SO:0001217, UniParc:UPI000E1F3F43, UniRef:UniRef100_A0A345Z2Q1, UniRef:UniRef50_A0A345Z2Q1, UniRef:UniRef90_A0A345Z2Q1
contig_1	243200	243823	+	GCF_003363775_00228	24.5	9.7		RefSeq:WP_115557804.1, SO:0001217, UniParc:UPI000E1F3F1F, UniRef:UniRef100_A0A345Z2Q5, UniRef:UniRef50_W6A9C3, UniRef:UniRef90_A0A345Z2Q5
contig_1	243854	244225	-	GCF_003363775_00229	14.3	7.8		RefSeq:WP_115557805.1, SO:0001217, UniParc:UPI000E1F18B3, UniRef:UniRef100_A0A345Z2Q6, UniRef:UniRef50_A0A345Z2Q6, UniRef:UniRef90_A0A345Z2Q6
contig_1	272486	274345	+	GCF_003363775_00257	72.9	9.5		RefSeq:WP_115557834.1, SO:0001217, UniParc:UPI000E1EADA7, UniRef:UniRef100_A0A345Z2T4, UniRef:UniRef50_W6AAP1, UniRef:UniRef90_A0A345Z2T4
contig_1	279952	281334	+	GCF_003363775_00264	53.2	4.9		RefSeq:WP_115557841.1, SO:0001217, UniParc:UPI000E1F3D1F, UniRef:UniRef100_A0A345Z2U1, UniRef:UniRef50_W6AB51, UniRef:UniRef90_A0A345Z2U1
