# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	730	1242	-	GCF_964263245_00001		Lipoprotein	SO:0001217, UniRef:UniRef50_A0AAJ4EIG9
contig_1	cds	2938	3777	+	GCF_964263245_00002		Cof-type HAD-IIB family hydrolase	EC:3.1.3.104, KEGG:K21064, SO:0001217, UniRef:UniRef50_A0A1J0U1G6, UniRef:UniRef90_UPI0030D181C8
contig_1	cds	3991	4317	+	GCF_964263245_00003		OB-fold nucleic acid binding domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0K2JGL9, UniRef:UniRef90_UPI0030D3906D
contig_1	cds	5032	5862	-	GCF_964263245_00004		N-acetyltransferase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0K2JFM0
contig_1	cds	6063	6242	+	GCF_964263245_00005		hypothetical protein	
contig_1	cds	7827	9752	+	GCF_964263245_00006		ABC transporter ATP-binding protein	SO:0001217, UniRef:UniRef50_R4U2Q3, UniRef:UniRef90_UPI0030D0D783
contig_1	cds	9766	10728	+	GCF_964263245_00007	nrnA	bifunctional oligoribonuclease/PAP phosphatase NrnA	EC:3.1.13.3, EC:3.1.3.7, KEGG:K06881, SO:0001217, UniRef:UniRef50_A0A2P6FAC9, UniRef:UniRef90_UPI0030CD0093
contig_1	cds	10735	11319	+	GCF_964263245_00008		Thymidine kinase	SO:0001217, UniRef:UniRef50_A0A8T3U0R6
contig_1	cds	11763	12839	+	GCF_964263245_00009	prfA	peptide chain release factor 1	GO:0003747, GO:0006415, KEGG:K02835, SO:0001217, UniRef:UniRef50_A5IZH6, UniRef:UniRef90_A0A1J0TZA5
contig_1	cds	12839	13699	+	GCF_964263245_00010	prmC	peptide chain release factor N(5)-glutamine methyltransferase	EC:2.1.1.297, GO:0006412, GO:0008757, GO:0018364, SO:0001217, UniRef:UniRef50_R4U2Q4, UniRef:UniRef90_UPI0030CC9DC0
contig_1	cds	13734	15155	+	GCF_964263245_00011		Polypeptide chain release factor methylase	SO:0001217, UniRef:UniRef50_A0A1J0TZA7
contig_1	cds	15185	15724	+	GCF_964263245_00012		L-threonylcarbamoyladenylate synthase	SO:0001217, UniRef:UniRef50_A0A0H3XLL3
contig_1	cds	15822	15959	+	GCF_964263245_00013		hypothetical protein	
contig_1	cds	15956	16906	-	GCF_964263245_00014		IS30 family transposase	GO:0004803, SO:0001217, UniRef:UniRef50_UPI0030D2B8B1, UniRef:UniRef90_UPI00313E6C49
contig_1	cds	17290	18282	+	GCF_964263245_00015	ftsZ	Cell division protein FtsZ	SO:0001217, UniRef:UniRef50_A0A0H3XK14
contig_1	cds	18303	21140	+	GCF_964263245_00016		Transmembrane protein	SO:0001217, UniRef:UniRef50_A0A3S0TMD7
contig_1	cds	22098	22346	+	GCF_964263245_00017		hypothetical protein	
contig_1	cds	22764	22961	+	GCF_964263245_00018		hypothetical protein	
contig_1	cds	23413	24981	+	GCF_964263245_00019	xylG	Xylose import ATP-binding protein XylG	SO:0001217, UniRef:UniRef50_A0A2P6FG06
contig_1	cds	24965	27130	+	GCF_964263245_00020		Ribose/galactose ABC transporter permease	SO:0001217, UniRef:UniRef50_W0GPI5
contig_1	cds	27130	28044	+	GCF_964263245_00021		Sugar ABC transporter permease	SO:0001217, UniRef:UniRef50_W0GJV2
