# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	134	277	-	GCF_000565195_00001	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_W6AK41
contig_1	cds	640	1992	+	GCF_000565195_00002	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_W0GPE0
contig_1	cds	2160	3278	+	GCF_000565195_00003	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_W0GJP8
contig_1	cds	3459	5387	+	GCF_000565195_00004	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_W0GPL9
contig_1	cds	5406	7847	+	GCF_000565195_00005	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_W0GJY8
contig_1	cds	7874	9142	+	GCF_000565195_00006	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_W0GN47
contig_1	ncRNA	9211	9303	+	GCF_000565195_00007	61.5	1.3e-10	-	-	-	RFAM:RF00169
contig_1	cds	9328	9771	+	GCF_000565195_00008	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_W6AJP5
contig_1	cds	9828	11975	+	GCF_000565195_00009	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_W0GJQ2
contig_1	cds	12177	12470	+	GCF_000565195_00010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_W0GPM3
contig_1	cds	12598	13245	+	GCF_000565195_00011	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_W0GJZ4
contig_1	cds	13235	14080	+	GCF_000565195_00012	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_W0GN52
contig_1	cds	14082	14804	+	GCF_000565195_00013	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_W0GPF1
contig_1	cds	14816	16153	+	GCF_000565195_00014	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_W0GJQ8
contig_1	cds	16235	18307	+	GCF_000565195_00015	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_W0GPM8
contig_1	cds	18689	18874	+	GCF_000565195_00016	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_W6AL22
contig_1	cds	19329	19463	+	GCF_000565195_00017	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_W6AJQ4
contig_1	cds	19494	19640	+	GCF_000565195_00018	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_W6AJB1
