#Annotated with Bakta v1.11.0, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	2805	3188	+	GCF_964030965_00003	14.5	9.1		RefSeq:WP_342218411.1, SO:0001217, UniParc:UPI00313DF498, UniRef:UniRef100_UPI00313DF498, UniRef:UniRef50_UPI0030CE5DD0, UniRef:UniRef90_UPI00313DF498
contig_1	4778	5068	+	GCF_964030965_00005	11.3	7.8		RefSeq:WP_342218412.1, SO:0001217, UniParc:UPI00313A9CD2, UniRef:UniRef100_UPI00313A9CD2, UniRef:UniRef50_UPI00313C1485, UniRef:UniRef90_UPI00313C1485
contig_1	14499	15464	+	GCF_964030965_00014	37.9	9.1	PF13177.12|DNA_pol3_delta2	PFAM:PF13177.12, RefSeq:WP_342218418.1, SO:0001217, UniParc:UPI00313B07FA, UniRef:UniRef100_UPI00313B07FA, UniRef:UniRef50_UPI0013CB51CD, UniRef:UniRef90_UPI0013CB51CD
contig_1	26317	26754	-	GCF_964030965_00022	17.2	9.8	PF00145.23|DNA_methylase	PFAM:PF00145.23
contig_1	27079	27228	-	GCF_964030965_00024	6.2	9.4		SO:0001217, UniRef:UniRef50_A0AAX3T0D9, UniRef:UniRef90_A0AAX3T0D9
contig_1	28847	28978	-	GCF_964030965_00028	5.3	5.5		
contig_1	31892	32044	+	GCF_964030965_00033	5.9	9.8		RefSeq:WP_338957033.1, SO:0001217, UniParc:UPI0030D49A7D, UniRef:UniRef100_UPI0030D49A7D, UniRef:UniRef50_UPI00313D943C, UniRef:UniRef90_UPI00313A8C56
contig_1	32061	32468	+	GCF_964030965_00034	16.6	8.9		RefSeq:WP_342218434.1, SO:0001217, UniParc:UPI00313ABC30, UniRef:UniRef100_UPI00313ABC30, UniRef:UniRef50_UPI0030CB2FD0, UniRef:UniRef90_UPI0030CB2FD0
contig_1	32472	32909	+	GCF_964030965_00035	17.1	9.3		RefSeq:WP_338957028.1, SO:0001217, UniParc:UPI0030D4816C, UniRef:UniRef100_UPI0030D4816C, UniRef:UniRef50_UPI0013CB2010, UniRef:UniRef90_UPI0030CEFD8D
contig_1	32899	33192	+	GCF_964030965_00036	11.7	9.9		RefSeq:WP_338956663.1, SO:0001217, UniParc:UPI0030CF6F50, UniRef:UniRef100_UPI0030CF6F50, UniRef:UniRef50_UPI00313CEB2F, UniRef:UniRef90_UPI00313CEB2F
contig_1	33196	33339	+	GCF_964030965_00037	5.8	6.7		
contig_1	33332	33457	+	GCF_964030965_00038	4.9	6.2		
contig_1	33561	33815	+	GCF_964030965_00039	10.2	6.7		RefSeq:WP_338956667.1, SO:0001217, UniParc:UPI0030CE300C, UniRef:UniRef100_UPI0030CE300C, UniRef:UniRef50_UPI0030D33D8A, UniRef:UniRef90_UPI00313D773E
contig_1	33815	33913	+	GCF_964030965_00040	3.8	4.7		
contig_1	35309	36994	+	GCF_964030965_00042	64.3	5.5		RefSeq:WP_342218435.1, SO:0001217, UniParc:UPI00313BE946, UniRef:UniRef100_UPI00313BE946, UniRef:UniRef50_UPI00157B87ED, UniRef:UniRef90_UPI00313BE946
contig_1	38651	39028	+	GCF_964030965_00045	13.9	8.6		RefSeq:WP_342218270.1, SO:0001217, UniParc:UPI00313CC56E, UniRef:UniRef100_UPI00313CC56E, UniRef:UniRef50_UPI00157AAA52, UniRef:UniRef90_UPI00157AAA52
