# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	3	1379	+	GCF_964030965_00001	dnaA	(5' truncated) chromosomal replication initiator protein DnaA	GO:0003677, GO:0003688, GO:0005524, GO:0006270, GO:0006275, KEGG:K02313, SO:0001217, UniRef:UniRef50_A0A846U523, UniRef:UniRef90_A0A3S7R547
contig_1	cds	1560	2747	+	GCF_964030965_00002	dnaN	DNA polymerase III subunit beta	EC:2.7.7.7, GO:0003677, GO:0003887, GO:0006260, GO:0009360, KEGG:K02338, RefSeq:WP_342218409.1, SO:0001217, UniParc:UPI00313DC0D9, UniRef:UniRef100_UPI00313DC0D9, UniRef:UniRef50_UPI0013C8FC25, UniRef:UniRef90_UPI0013C8FC25
contig_1	cds	2805	3188	+	GCF_964030965_00003		hypothetical protein	RefSeq:WP_342218411.1, SO:0001217, UniParc:UPI00313DF498, UniRef:UniRef100_UPI00313DF498, UniRef:UniRef50_UPI0030CE5DD0, UniRef:UniRef90_UPI00313DF498
contig_1	cds	3791	4735	+	GCF_964030965_00004		IS30 family transposase	GO:0004803, RefSeq:WP_342217458.1, SO:0001217, UniParc:UPI00313DA9CF, UniRef:UniRef100_UPI00313CD3A8, UniRef:UniRef50_UPI00313E19C3, UniRef:UniRef90_UPI00313AC6F0
contig_1	cds	4778	5068	+	GCF_964030965_00005		hypothetical protein	RefSeq:WP_342218412.1, SO:0001217, UniParc:UPI00313A9CD2, UniRef:UniRef100_UPI00313A9CD2, UniRef:UniRef50_UPI00313C1485, UniRef:UniRef90_UPI00313C1485
contig_1	cds	5312	7231	+	GCF_964030965_00006	gyrB	DNA topoisomerase (ATP-hydrolyzing) subunit B	EC:5.6.2.2, GO:0003677, GO:0003918, GO:0005524, GO:0005694, GO:0006265, KEGG:K02470, SO:0001217, UniRef:UniRef50_A0A9D7YHK9, UniRef:UniRef90_UPI0030D6274A
contig_1	cds	7263	9761	+	GCF_964030965_00007	gyrA	DNA gyrase subunit A	EC:5.6.2.2, GO:0003677, GO:0003916, GO:0003918, GO:0005524, GO:0006259, GO:0006265, KEGG:K02469, RefSeq:WP_342218414.1, SO:0001217, UniParc:UPI00313D108C, UniRef:UniRef100_UPI00313D108C, UniRef:UniRef50_A0A846U0L5, UniRef:UniRef90_A0A411NKC5
contig_1	cds	9778	11043	+	GCF_964030965_00008	serS	serine--tRNA ligase	EC:6.1.1.11, GO:0000166, GO:0004828, GO:0005524, GO:0006434, KEGG:K01875, RefSeq:WP_286641700.1, SO:0001217, UniParc:UPI002577A0B6, UniRef:UniRef100_UPI002577A0B6, UniRef:UniRef50_Q8DR22, UniRef:UniRef90_UPI0030CD0BBA
contig_1	ncRNA	11115	11209	+	GCF_964030965_00009	Bacteria_small_SRP	Bacterial small signal recognition particle RNA	RFAM:RF00169, SO:0000655
contig_1	cds	11234	11686	+	GCF_964030965_00010		nucleoside deaminase	EC:3.5.4.33, KEGG:K11991, RefSeq:WP_342218415.1, SO:0001217, UniParc:UPI00313C5776, UniRef:UniRef100_UPI00313C5776, UniRef:UniRef50_A0A846UDJ0, UniRef:UniRef90_UPI00157B74B7
contig_1	cds	11745	13511	+	GCF_964030965_00011	dnaX	DNA polymerase III subunit gamma/tau	EC:2.7.7.7, GO:0003887, GO:0005524, GO:0006260, GO:0009360, KEGG:K02343, RefSeq:WP_342218416.1, SO:0001217, UniParc:UPI00313B9E0A, UniRef:UniRef100_UPI00313B9E0A, UniRef:UniRef50_UPI0013C58968, UniRef:UniRef90_UPI0013C58968
contig_1	cds	13530	13799	+	GCF_964030965_00012		YbaB/EbfC family nucleoid-associated protein	KEGG:K09747, RefSeq:WP_210368440.1, SO:0001217, UniParc:UPI001AEEF123, UniRef:UniRef100_UPI001AEEF123, UniRef:UniRef50_UPI00313BFDCE, UniRef:UniRef90_UPI001AEEF123
contig_1	cds	13838	14512	+	GCF_964030965_00013	tmk	dTMP kinase	EC:2.7.4.9, GO:0004798, GO:0005524, GO:0006233, KEGG:K00943, RefSeq:WP_342218417.1, SO:0001217, UniParc:UPI00313CFE03, UniRef:UniRef100_UPI00313CFE03, UniRef:UniRef50_A0A846TWZ1, UniRef:UniRef90_UPI00157B5BF1
contig_1	cds	14499	15464	+	GCF_964030965_00014		hypothetical protein	PFAM:PF13177.12, RefSeq:WP_342218418.1, SO:0001217, UniParc:UPI00313B07FA, UniRef:UniRef100_UPI00313B07FA, UniRef:UniRef50_UPI0013CB51CD, UniRef:UniRef90_UPI0013CB51CD
contig_1	cds	15468	16196	+	GCF_964030965_00015		tRNA1(Val) (adenine(37)-N6)-methyltransferase	RefSeq:WP_342218420.1, SO:0001217, UniParc:UPI00313F0307, UniRef:UniRef100_UPI00313F0307, UniRef:UniRef50_A0A846U9M7, UniRef:UniRef90_UPI0013C79EB1
contig_1	cds	16229	17518	+	GCF_964030965_00016	tilS	tRNA lysidine(34) synthetase TilS	EC:6.3.4.19, KEGG:K04075, RefSeq:WP_342218421.1, SO:0001217, UniParc:UPI00313BB538, UniRef:UniRef100_UPI00313BB538, UniRef:UniRef50_A0A846U0M6, UniRef:UniRef90_UPI00157B78C1
contig_1	cds	17556	19580	+	GCF_964030965_00017	ftsH	ATP-dependent zinc metalloprotease FtsH	GO:0004222, GO:0006508, GO:0016020, GO:0016887, GO:0051301, RefSeq:WP_342218422.1, SO:0001217, UniParc:UPI00313BAB91, UniRef:UniRef100_UPI00313BAB91, UniRef:UniRef50_Q6F0E5, UniRef:UniRef90_UPI0013C78AA9
contig_1	cds	19704	20282	+	GCF_964030965_00018	hpt	hypoxanthine phosphoribosyltransferase	EC:2.4.2.8, GO:0006166, KEGG:K00760, RefSeq:WP_342218423.1, SO:0001217, UniParc:UPI00313EDE7C, UniRef:UniRef100_UPI00313EDE7C, UniRef:UniRef50_A0A846U180, UniRef:UniRef90_UPI00157AECE8
contig_1	cds	20420	23647	+	GCF_964030965_00019		ABC transporter permease	RefSeq:WP_342218424.1, SO:0001217, UniParc:UPI00313D0E61, UniRef:UniRef100_UPI00313D0E61, UniRef:UniRef50_UPI00157ADCD6, UniRef:UniRef90_UPI00157ADCD6
contig_1	cds	23744	24763	+	GCF_964030965_00020		ABC transporter ATP-binding protein	RefSeq:WP_342218425.1, SO:0001217, UniParc:UPI00313BBF3F, UniRef:UniRef100_UPI00313BBF3F, UniRef:UniRef50_F4MNS3, UniRef:UniRef90_UPI0018EC98AF
