#Annotated with Bakta v1.11.0, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	142	522	+	GCF_027923845_00001	13.7	9.5		RefSeq:WP_281748739.1, SO:0001217, UniParc:UPI002491CA8B, UniRef:UniRef100_UPI002491CA8B, UniRef:UniRef50_UPI002491CA8B, UniRef:UniRef90_UPI002491CA8B
contig_1	542	907	+	GCF_027923845_00002	14.3	8.6		RefSeq:WP_281748740.1, SO:0001217, UniParc:UPI0024903583, UniRef:UniRef100_UPI0024903583, UniRef:UniRef50_UPI00157B9A37, UniRef:UniRef90_UPI00157B9A37
contig_1	2042	3181	+	GCF_027923845_00004	44.7	9.5		RefSeq:WP_281748742.1, SO:0001217, UniParc:UPI002492FE71, UniRef:UniRef100_UPI002492FE71, UniRef:UniRef50_UPI0030CD60E7, UniRef:UniRef90_UPI0030CD60E7
contig_1	3384	3662	+	GCF_027923845_00005	10.5	8.0		RefSeq:WP_281748743.1, SO:0001217, UniParc:UPI002491E1FC, UniRef:UniRef100_UPI00313EE144, UniRef:UniRef50_UPI00313EE144, UniRef:UniRef90_UPI00313EE144
contig_1	7461	7619	+	GCF_027923845_00011	5.9	9.2		RefSeq:WP_281748746.1, SO:0001217, UniParc:UPI002490EF58, UniRef:UniRef100_UPI002490EF58, UniRef:UniRef50_UPI00313A830B, UniRef:UniRef90_UPI002490EF58
contig_1	13385	14029	+	GCF_027923845_00017	25.4	9.8		SO:0001217, UniRef:UniRef50_A0A846UD88, UniRef:UniRef50_UPI00248F6F25, UniRef:UniRef90_UPI00157ACC32, UniRef:UniRef90_UPI00248F6F25
contig_1	16111	16512	-	GCF_027923845_00020	15.2	5.9		RefSeq:WP_281748753.1, SO:0001217, UniParc:UPI00248FDC06, UniRef:UniRef100_UPI00248FDC06, UniRef:UniRef50_UPI00248FDC06, UniRef:UniRef90_UPI00248FDC06
contig_1	16469	16855	-	GCF_027923845_00021	14.4	4.8		RefSeq:WP_281748755.1, SO:0001217, UniParc:UPI002491488F, UniRef:UniRef100_UPI002491488F, UniRef:UniRef50_UPI002491488F, UniRef:UniRef90_UPI002491488F
contig_1	26218	26508	+	GCF_027923845_00033	10.9	9.2		RefSeq:WP_281748764.1, SO:0001217, UniParc:UPI0024900DCB, UniRef:UniRef100_UPI0024900DCB, UniRef:UniRef50_UPI0024900DCB, UniRef:UniRef90_UPI0024900DCB
contig_1	55210	56427	-	GCF_027923845_00062	45.8	5.3		RefSeq:WP_281748783.1, SO:0001217, UniParc:UPI002491DBFD, UniRef:UniRef100_UPI002491DBFD, UniRef:UniRef50_UPI00157B4ACD, UniRef:UniRef90_UPI00157B4ACD
