# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	142	522	+	GCF_027923845_00001		hypothetical protein	RefSeq:WP_281748739.1, SO:0001217, UniParc:UPI002491CA8B, UniRef:UniRef100_UPI002491CA8B, UniRef:UniRef50_UPI002491CA8B, UniRef:UniRef90_UPI002491CA8B
contig_1	cds	542	907	+	GCF_027923845_00002		hypothetical protein	RefSeq:WP_281748740.1, SO:0001217, UniParc:UPI0024903583, UniRef:UniRef100_UPI0024903583, UniRef:UniRef50_UPI00157B9A37, UniRef:UniRef90_UPI00157B9A37
contig_1	cds	981	2042	+	GCF_027923845_00003		alkaline phosphatase	SO:0001217, UniRef:UniRef50_UPI0025778CB7, UniRef:UniRef90_UPI0025778CB7
contig_1	cds	2042	3181	+	GCF_027923845_00004		hypothetical protein	RefSeq:WP_281748742.1, SO:0001217, UniParc:UPI002492FE71, UniRef:UniRef100_UPI002492FE71, UniRef:UniRef50_UPI0030CD60E7, UniRef:UniRef90_UPI0030CD60E7
contig_1	cds	3384	3662	+	GCF_027923845_00005		hypothetical protein	RefSeq:WP_281748743.1, SO:0001217, UniParc:UPI002491E1FC, UniRef:UniRef100_UPI00313EE144, UniRef:UniRef50_UPI00313EE144, UniRef:UniRef90_UPI00313EE144
contig_1	cds	3786	4064	+	GCF_027923845_00006		transposase	RefSeq:WP_281747923.1, SO:0001217, UniParc:UPI00249123D9, UniRef:UniRef100_UPI00249123D9, UniRef:UniRef50_UPI0030D0932A, UniRef:UniRef90_UPI0024910E85
contig_1	cds	4106	4321	+	GCF_027923845_00007		IS3 family transposase	RefSeq:WP_281748913.1, SO:0001217, UniParc:UPI00248F8F63, UniRef:UniRef100_UPI00248F8F63, UniRef:UniRef50_UPI003341C683, UniRef:UniRef90_UPI00248F8F63
contig_1	cds	4303	4902	+	GCF_027923845_00008		IS3 family transposase	GO:0004803, RefSeq:WP_281747993.1, SO:0001217, UniParc:UPI0024902F62, UniRef:UniRef100_UPI002492F19E, UniRef:UniRef50_A0A970IWF8, UniRef:UniRef90_UPI002492F19E
contig_1	cds	5155	6774	+	GCF_027923845_00009		MATE family efflux transporter	RefSeq:WP_281748744.1, SO:0001217, UniParc:UPI0024926C63, UniRef:UniRef100_UPI0024926C63, UniRef:UniRef90_A0A0L0UJ37
contig_1	cds	6925	7206	-	GCF_027923845_00010		HU family DNA-binding protein	RefSeq:WP_174481356.1, SO:0001217, UniParc:UPI00157A6CCB, UniRef:UniRef100_UPI00248FC80D, UniRef:UniRef50_UPI00248FC80D, UniRef:UniRef90_UPI00248FC80D
contig_1	cds	7461	7619	+	GCF_027923845_00011		hypothetical protein	RefSeq:WP_281748746.1, SO:0001217, UniParc:UPI002490EF58, UniRef:UniRef100_UPI002490EF58, UniRef:UniRef50_UPI00313A830B, UniRef:UniRef90_UPI002490EF58
contig_1	cds	8290	8709	+	GCF_027923845_00012	rpsL	30S ribosomal protein S12	GO:0003735, GO:0006412, GO:0015935, KEGG:K02950, RefSeq:WP_252320120.1, SO:0001217, UniParc:UPI00077197CE, UniRef:UniRef100_UPI00077197CE, UniRef:UniRef50_P0A0H0, UniRef:UniRef90_UPI00157B3DCB
contig_1	cds	8724	9191	+	GCF_027923845_00013	rpsG	30S ribosomal protein S7	GO:0003735, GO:0006412, GO:0015935, KEGG:K02992, RefSeq:WP_174481359.1, SO:0001217, UniParc:UPI00157AF242, UniRef:UniRef100_UPI00157AF242, UniRef:UniRef50_P38526, UniRef:UniRef90_UPI002578190B
contig_1	cds	9207	11309	+	GCF_027923845_00014	fusA	elongation factor G	GO:0003746, GO:0005525, GO:0006414, KEGG:K02355, RefSeq:WP_281748747.1, SO:0001217, UniParc:UPI002490DC4F, UniRef:UniRef100_UPI002490DC4F, UniRef:UniRef50_Q5SHN5, UniRef:UniRef90_UPI00157AC9D1
contig_1	cds	11413	12669	+	GCF_027923845_00015	tuf	elongation factor Tu	GO:0003746, GO:0005525, GO:0006414, RefSeq:WP_281748748.1, SO:0001217, UniParc:UPI002492C851, UniRef:UniRef100_UPI002492C851, UniRef:UniRef50_Q83ES6, UniRef:UniRef90_UPI00157AECD3
contig_1	cds	12772	13419	+	GCF_027923845_00016		nitroreductase family protein	RefSeq:WP_281748749.1, SO:0001217, UniParc:UPI002491CD22, UniRef:UniRef100_UPI002491CD22, UniRef:UniRef50_UPI00157AD0A2, UniRef:UniRef90_UPI00157AD0A2
contig_1	cds	13385	14029	+	GCF_027923845_00017		(pseudo) hypothetical protein	SO:0001217, UniRef:UniRef50_A0A846UD88, UniRef:UniRef50_UPI00248F6F25, UniRef:UniRef90_UPI00157ACC32, UniRef:UniRef90_UPI00248F6F25
contig_1	cds	14267	15178	-	GCF_027923845_00018		IS30 family transposase	GO:0004803, RefSeq:WP_281748751.1, SO:0001217, UniParc:UPI0024928016, UniRef:UniRef100_UPI0024928016, UniRef:UniRef50_UPI0030D2B8B1, UniRef:UniRef90_UPI002490A809
contig_1	cds	15197	16018	+	GCF_027923845_00019		IS1595 family transposase	RefSeq:WP_281748752.1, SO:0001217, UniParc:UPI002492C883, UniRef:UniRef100_UPI002492C883, UniRef:UniRef50_UPI0030D31B2A, UniRef:UniRef90_UPI0030D60986
contig_1	cds	16111	16512	-	GCF_027923845_00020		hypothetical protein	RefSeq:WP_281748753.1, SO:0001217, UniParc:UPI00248FDC06, UniRef:UniRef100_UPI00248FDC06, UniRef:UniRef50_UPI00248FDC06, UniRef:UniRef90_UPI00248FDC06
contig_1	cds	16469	16855	-	GCF_027923845_00021		hypothetical protein	RefSeq:WP_281748755.1, SO:0001217, UniParc:UPI002491488F, UniRef:UniRef100_UPI002491488F, UniRef:UniRef50_UPI002491488F, UniRef:UniRef90_UPI002491488F
contig_1	cds	17065	17628	-	GCF_027923845_00022		DJ-1 family glyoxalase III	RefSeq:WP_281748756.1, SO:0001217, UniParc:UPI0024932F48, UniRef:UniRef100_UPI0024C9977E, UniRef:UniRef50_A0A846U210, UniRef:UniRef90_UPI00313BED97
contig_1	cds	17621	18466	-	GCF_027923845_00023	tatD	TatD family hydrolase	EC:3.1.21.-, KEGG:K03424, RefSeq:WP_281748757.1, SO:0001217, UniParc:UPI00249012F0, UniRef:UniRef100_UPI00249012F0, UniRef:UniRef50_Q14QJ7, UniRef:UniRef90_UPI0037DBFD43
contig_1	cds	18484	19839	-	GCF_027923845_00024	mnmE	tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE	GO:0003924, GO:0005525, GO:0006400, RefSeq:WP_281748758.1, SO:0001217, UniParc:UPI0024909DD9, UniRef:UniRef100_UPI0024909DD9, UniRef:UniRef50_A0A846TWX5, UniRef:UniRef90_UPI00157A4A66
contig_1	cds	19892	20119	-	GCF_027923845_00025		R3H domain-containing nucleic acid-binding protein	RefSeq:WP_281748759.1, SO:0001217, UniParc:UPI002491CC36, UniRef:UniRef100_UPI002491CC36, UniRef:UniRef50_UPI002491CC36, UniRef:UniRef90_UPI002491CC36
contig_1	cds	20138	20959	+	GCF_027923845_00026		IS1595 family transposase	RefSeq:WP_281747917.1, SO:0001217, UniParc:UPI0024917346, UniRef:UniRef100_UPI0024917346, UniRef:UniRef50_UPI0030D31B2A, UniRef:UniRef90_UPI0030D60986
contig_1	cds	21013	21432	-	GCF_027923845_00027		R3H domain-containing nucleic acid-binding protein	RefSeq:WP_281748760.1, SO:0001217, UniParc:UPI0024911D55, UniRef:UniRef100_UPI0024911D55, UniRef:UniRef50_UPI0013C744D5, UniRef:UniRef90_UPI0024911D55
contig_1	cds	21458	22639	-	GCF_027923845_00028	yidC	membrane protein insertase YidC	RefSeq:WP_281748761.1, SO:0001217, UniParc:UPI0024930604, UniRef:UniRef100_UPI0024930604, UniRef:UniRef50_A0A846U9K2, UniRef:UniRef90_UPI0013CAE471
contig_1	cds	22653	22982	-	GCF_027923845_00029	rnpA	ribonuclease P protein component	EC:3.1.26.5, GO:0000049, GO:0004526, GO:0008033, RefSeq:WP_174481422.1, SO:0001217, UniParc:UPI00157B46C6, UniRef:UniRef100_UPI00157B46C6, UniRef:UniRef50_A0A846U0K4, UniRef:UniRef90_UPI00313ECF91
contig_1	cds	23012	23146	-	GCF_027923845_00030		Large ribosomal subunit protein bL34	SO:0001217, UniRef:UniRef50_Q3AG61
contig_1	cds	23410	24789	+	GCF_027923845_00031	dnaA	chromosomal replication initiator protein DnaA	GO:0003677, GO:0003688, GO:0005524, GO:0006270, GO:0006275, KEGG:K02313, RefSeq:WP_281748762.1, SO:0001217, UniParc:UPI00249117C5, UniRef:UniRef100_UPI00249117C5, UniRef:UniRef50_A0A846U523, UniRef:UniRef90_A0A3S7R547
contig_1	cds	24968	26155	+	GCF_027923845_00032	dnaN	DNA polymerase III subunit beta	EC:2.7.7.7, GO:0003677, GO:0003887, GO:0006260, GO:0009360, KEGG:K02338, RefSeq:WP_281748763.1, SO:0001217, UniParc:UPI002491384E, UniRef:UniRef100_UPI002491384E, UniRef:UniRef50_UPI0013C8FC25, UniRef:UniRef90_UPI0013C8FC25
contig_1	cds	26218	26508	+	GCF_027923845_00033		hypothetical protein	RefSeq:WP_281748764.1, SO:0001217, UniParc:UPI0024900DCB, UniRef:UniRef100_UPI0024900DCB, UniRef:UniRef50_UPI0024900DCB, UniRef:UniRef90_UPI0024900DCB
contig_1	cds	26733	27008	+	GCF_027923845_00034		transposase	RefSeq:WP_338987774.1, SO:0001217, UniParc:UPI0024C63C62, UniRef:UniRef100_UPI0024C63C62, UniRef:UniRef50_C3L4I1, UniRef:UniRef90_UPI002493372B
contig_1	cds	27226	27522	+	GCF_027923845_00035		Transposase	SO:0001217, UniRef:UniRef50_A0A8E0ICX7
contig_1	cds	27508	28338	-	GCF_027923845_00036		IS30 family transposase	GO:0004803, RefSeq:WP_281748766.1, SO:0001217, UniParc:UPI00249380A3, UniRef:UniRef100_UPI00249380A3, UniRef:UniRef50_UPI0030D2B8B1, UniRef:UniRef90_UPI002490A809
contig_1	cds	28648	30567	+	GCF_027923845_00037	gyrB	DNA topoisomerase (ATP-hydrolyzing) subunit B	EC:5.6.2.2, GO:0003677, GO:0003918, GO:0005524, GO:0005694, GO:0006265, KEGG:K02470, SO:0001217, UniRef:UniRef50_A0A9D7YHK9, UniRef:UniRef90_UPI0030D6274A
contig_1	cds	30599	33088	+	GCF_027923845_00038	gyrA	DNA gyrase subunit A	EC:5.6.2.2, GO:0003677, GO:0003916, GO:0003918, GO:0005524, GO:0006259, GO:0006265, KEGG:K02469, RefSeq:WP_281748768.1, SO:0001217, UniParc:UPI0024935ECF, UniRef:UniRef100_UPI0024935ECF, UniRef:UniRef50_A0A846U0L5, UniRef:UniRef90_A0A411NKC5
contig_1	cds	33105	34370	+	GCF_027923845_00039	serS	serine--tRNA ligase	EC:6.1.1.11, GO:0000166, GO:0004828, GO:0005524, GO:0006434, KEGG:K01875, RefSeq:WP_281748769.1, SO:0001217, UniParc:UPI002491CC1B, UniRef:UniRef100_UPI002491CC1B, UniRef:UniRef50_Q8DR22, UniRef:UniRef90_UPI0030CD0BBA
contig_1	ncRNA	34441	34535	+	GCF_027923845_00040	Bacteria_small_SRP	Bacterial small signal recognition particle RNA	RFAM:RF00169, SO:0000655
contig_1	cds	34560	34856	+	GCF_027923845_00041		deaminase	RefSeq:WP_281748770.1, SO:0001217, UniParc:UPI0024919199, UniRef:UniRef100_UPI0024919199, UniRef:UniRef50_UPI0024919199, UniRef:UniRef90_UPI0024919199
contig_1	cds	34842	35663	-	GCF_027923845_00042		IS30 family transposase	GO:0004803, RefSeq:WP_281747842.1, SO:0001217, UniParc:UPI0024900515, UniRef:UniRef100_UPI0024911459, UniRef:UniRef50_UPI00257783D8, UniRef:UniRef90_UPI0024911459
contig_1	cds	35684	35959	+	GCF_027923845_00043		nucleoside deaminase	RefSeq:WP_281748771.1, SO:0001217, UniParc:UPI00249303D4, UniRef:UniRef100_UPI00249303D4, UniRef:UniRef50_UPI00249303D4, UniRef:UniRef90_UPI00249303D4
contig_1	cds	36018	37784	+	GCF_027923845_00044	dnaX	DNA polymerase III subunit gamma/tau	EC:2.7.7.7, GO:0003887, GO:0005524, GO:0006260, GO:0009360, KEGG:K02343, RefSeq:WP_281748772.1, SO:0001217, UniParc:UPI002490382A, UniRef:UniRef100_UPI002490382A, UniRef:UniRef50_UPI0013C58968, UniRef:UniRef90_UPI0013C58968
contig_1	cds	37805	38074	+	GCF_027923845_00045		YbaB/EbfC family nucleoid-associated protein	KEGG:K09747, RefSeq:WP_210368440.1, SO:0001217, UniParc:UPI001AEEF123, UniRef:UniRef100_UPI001AEEF123, UniRef:UniRef50_UPI00313BFDCE, UniRef:UniRef90_UPI001AEEF123
