# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	3	1331	+	GCF_964020005_00001	dnaA	(5' truncated) chromosomal replication initiator protein DnaA	GO:0003677, GO:0003688, GO:0005524, GO:0006270, GO:0006275, KEGG:K02313, SO:0001217, UniRef:UniRef50_P35892, UniRef:UniRef90_A0A2K8SC75
contig_1	cds	1465	2589	+	GCF_964020005_00002	dnaN	DNA polymerase III subunit beta	EC:2.7.7.7, GO:0003677, GO:0003887, GO:0006260, GO:0009360, KEGG:K02338, RefSeq:WP_339020904.1, SO:0001217, UniParc:UPI0030CC4FB8, UniRef:UniRef100_UPI0030CC4FB8, UniRef:UniRef50_S5LYT7, UniRef:UniRef90_A0A2K8SCM7
contig_1	cds	2657	4561	+	GCF_964020005_00003	gyrB	DNA topoisomerase (ATP-hydrolyzing) subunit B	EC:5.6.2.2, GO:0003677, GO:0003918, GO:0005524, GO:0005694, GO:0006265, RefSeq:WP_339020906.1, SO:0001217, UniParc:UPI0030D5EA49, UniRef:UniRef100_UPI0030D5EA49, UniRef:UniRef50_A0A3P8KWL2, UniRef:UniRef90_S5M124
contig_1	cds	4587	7019	+	GCF_964020005_00004	gyrA	DNA topoisomerase (ATP-hydrolyzing) subunit A	EC:5.6.2.2, GO:0003916, GO:0003918, GO:0006265, GO:0009330, KEGG:K02469, RefSeq:WP_339020908.1, SO:0001217, UniParc:UPI0030CE4CD8, UniRef:UniRef100_UPI0030CE4CD8, UniRef:UniRef50_S5MDC2, UniRef:UniRef90_S5MDC2
contig_1	cds	7021	8286	+	GCF_964020005_00005	serS	serine--tRNA ligase	EC:6.1.1.11, GO:0000166, GO:0004828, GO:0005524, GO:0006434, KEGG:K01875, RefSeq:WP_339020909.1, SO:0001217, UniParc:UPI0030CFA0AA, UniRef:UniRef100_UPI0030CFA0AA, UniRef:UniRef50_Q6MUG5, UniRef:UniRef90_A0A2K8SCW8
contig_1	ncRNA	8349	8446	+	GCF_964020005_00006	Bacteria_small_SRP	Bacterial small signal recognition particle RNA	RFAM:RF00169, SO:0000655
contig_1	cds	8467	8892	+	GCF_964020005_00007		nucleoside deaminase	RefSeq:WP_339020911.1, SO:0001217, UniParc:UPI0030D0C618, UniRef:UniRef100_UPI0030D0C618, UniRef:UniRef50_A0A2K8SC81, UniRef:UniRef90_UPI0030D0C618
contig_1	cds	8926	10707	+	GCF_964020005_00008	dnaX	DNA polymerase III subunit gamma/tau	EC:2.7.7.7, GO:0003677, GO:0003887, GO:0005524, GO:0006260, GO:0009360, KEGG:K02343, RefSeq:WP_339020912.1, SO:0001217, UniParc:UPI0030CFDCE0, UniRef:UniRef100_UPI0030CFDCE0, UniRef:UniRef50_S5LSS2, UniRef:UniRef90_UPI0030CFDCE0
contig_1	cds	10697	11278	+	GCF_964020005_00009		toprim domain-containing protein	KEGG:K06187, RefSeq:WP_339020914.1, SO:0001217, UniParc:UPI0030D43825, UniRef:UniRef100_UPI0030D43825, UniRef:UniRef50_A0A2K8SC67, UniRef:UniRef90_UPI0030D43825
contig_1	cds	11292	11921	+	GCF_964020005_00010	tmk	dTMP kinase	EC:2.7.4.9, GO:0004798, GO:0005524, GO:0006233, KEGG:K00943, RefSeq:WP_339020915.1, SO:0001217, UniParc:UPI0030CECF27, UniRef:UniRef100_UPI0030CECF27, UniRef:UniRef50_Q6MUI5, UniRef:UniRef90_S5MDC6
contig_1	cds	11921	12667	+	GCF_964020005_00011		DNA polymerase III subunit delta	RefSeq:WP_339020916.1, SO:0001217, UniParc:UPI0030CC2331, UniRef:UniRef100_UPI0030CC2331, UniRef:UniRef50_S5LVA3, UniRef:UniRef90_UPI0030CC2331
contig_1	cds	12667	13389	+	GCF_964020005_00012		Methyltransferase small domain-containing protein	RefSeq:WP_339020918.1, SO:0001217, UniParc:UPI0030D55CE7, UniRef:UniRef100_UPI0030D55CE7, UniRef:UniRef50_A0AAQ3HXK8, UniRef:UniRef90_A0A2K8SC82
contig_1	cds	13382	14527	+	GCF_964020005_00013	tilS	tRNA lysidine(34) synthetase TilS	EC:6.3.4.19, KEGG:K04075, RefSeq:WP_339020920.1, SO:0001217, UniParc:UPI0030D50F1B, UniRef:UniRef100_UPI0030D50F1B, UniRef:UniRef50_A0A858AUD2, UniRef:UniRef90_UPI0030D50F1B
contig_1	cds	14612	16486	+	GCF_964020005_00014	ftsH	ATP-dependent zinc metalloprotease FtsH	GO:0004222, GO:0006508, GO:0016020, GO:0016887, GO:0051301, SO:0001217, UniRef:UniRef50_Q6F0E5, UniRef:UniRef90_A0A2K8SCA3
contig_1	cds	16564	17415	+	GCF_964020005_00015	hslO	Hsp33 family molecular chaperone HslO	KEGG:K04083, RefSeq:WP_339020924.1, SO:0001217, UniParc:UPI0030CBBC3F, UniRef:UniRef100_UPI0030CBBC3F, UniRef:UniRef50_A0AA38LZC2, UniRef:UniRef90_UPI0030CBBC3F
contig_1	cds	17469	18434	+	GCF_964020005_00016		ABC transporter ATP-binding protein	RefSeq:WP_339020925.1, SO:0001217, UniParc:UPI0030CF1B18, UniRef:UniRef100_UPI0030CF1B18, UniRef:UniRef50_F4MNS3, UniRef:UniRef90_A0A858ARZ2
contig_1	cds	18533	18841	+	GCF_964020005_00017		DUF1904 domain-containing protein	RefSeq:WP_339020927.1, SO:0001217, UniParc:UPI0030CFD2B0, UniRef:UniRef100_UPI0030CFD2B0, UniRef:UniRef50_A0A0M5KC24, UniRef:UniRef90_UPI0030CFD2B0
contig_1	cds	18841	19608	+	GCF_964020005_00018	dusB	tRNA dihydrouridine synthase DusB	EC:1.-.-.-, EC:1.3.1.-, GO:0008033, GO:0017150, GO:0050660, KEGG:K05540, RefSeq:WP_339020929.1, SO:0001217, UniParc:UPI0030CAD5FC, UniRef:UniRef100_UPI0030CAD5FC, UniRef:UniRef50_A0A2N1Q5W3, UniRef:UniRef90_UPI0030CAD5FC
contig_1	cds	19651	19827	+	GCF_964020005_00019		hypothetical protein	RefSeq:WP_339020931.1, SO:0001217, UniParc:UPI0030D1B88C, UniRef:UniRef100_UPI0030D1B88C, UniRef:UniRef50_UPI0030D1B88C, UniRef:UniRef90_UPI0030D1B88C
contig_1	cds	19832	21340	+	GCF_964020005_00020	lysS	lysine--tRNA ligase	EC:6.1.1.6, GO:0004824, GO:0005524, GO:0005737, GO:0006430, KEGG:K04567, RefSeq:WP_339020932.1, SO:0001217, UniParc:UPI0030CD978D, UniRef:UniRef100_UPI0030CD978D, UniRef:UniRef50_A0A1G8EXS1, UniRef:UniRef90_UPI0030CD978D
contig_1	cds	21340	22347	+	GCF_964020005_00021	asnA	Asparagine synthetase AsnA	EC:6.3.1.1, KEGG:K01914, RefSeq:WP_339020933.1, SO:0001217, UniParc:UPI0030D29C4E, UniRef:UniRef100_UPI0030D29C4E, UniRef:UniRef50_S5MDD3, UniRef:UniRef90_A0A2K8SCA7
contig_1	cds	22394	22993	+	GCF_964020005_00022		2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	RefSeq:WP_339020934.1, SO:0001217, UniParc:UPI0030CD6226, UniRef:UniRef100_UPI0030CD6226, UniRef:UniRef50_S5LVB2, UniRef:UniRef90_UPI0030CD6226
