# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	58	1230	+	GCF_010587175_00001	dnaA	chromosomal replication initiator protein DnaA	GO:0003677, GO:0003688, GO:0005524, GO:0005737, GO:0005886, GO:0006270, GO:0006275, GO:0016887, KEGG:K02313, RefSeq:WP_239498700.1, SO:0001217, UniParc:UPI001EF94ACA, UniRef:UniRef100_UPI001EF94ACA, UniRef:UniRef50_P34028, UniRef:UniRef90_P34028
contig_1	cds	1182	1409	+	GCF_010587175_00002		helix-turn-helix domain-containing protein	SO:0001217, UniRef:UniRef50_UPI00313CE571
contig_1	cds	1579	2697	+	GCF_010587175_00003	dnaN	DNA polymerase III subunit beta	EC:2.7.7.7, GO:0003677, GO:0003887, GO:0005737, GO:0006260, GO:0006271, GO:0008408, GO:0009360, KEGG:K02338, RefSeq:WP_071890234.1, SO:0001217, UniParc:UPI00090092D4, UniRef:UniRef100_A0AAJ4EHW7, UniRef:UniRef50_P34029, UniRef:UniRef90_P34029
contig_1	cds	2871	4790	+	GCF_010587175_00004	gyrB	DNA topoisomerase (ATP-hydrolyzing) subunit B	EC:5.6.2.2, GO:0003677, GO:0003918, GO:0005524, GO:0005694, GO:0005737, GO:0006261, GO:0006265, GO:0034335, GO:0046872, KEGG:K02470, RefSeq:WP_071890238.1, SO:0001217, UniParc:UPI000901C4E0, UniRef:UniRef100_UPI000901C4E0, UniRef:UniRef50_P22447, UniRef:UniRef90_P34031
contig_1	cds	4806	7268	+	GCF_010587175_00005	gyrA	DNA gyrase subunit A	EC:5.6.2.2, GO:0003677, GO:0003916, GO:0003918, GO:0005524, GO:0006259, GO:0006265, KEGG:K02469, RefSeq:WP_071890241.1, SO:0001217, UniParc:UPI00090190BA, UniRef:UniRef100_A0AAJ4JZE5, UniRef:UniRef50_P05653, UniRef:UniRef90_P34030
contig_1	cds	7271	8539	+	GCF_010587175_00006	serS	serine--tRNA ligase	EC:6.1.1.11, GO:0000166, GO:0004828, GO:0005524, GO:0006434, KEGG:K01875, RefSeq:WP_071890244.1, SO:0001217, UniParc:UPI000900F82C, UniRef:UniRef100_A0AAJ4EHP9, UniRef:UniRef50_B8GQ80, UniRef:UniRef90_A0A0K2JFA7
contig_1	ncRNA	8610	8700	+	GCF_010587175_00007	Bacteria_small_SRP	Bacterial small signal recognition particle RNA	RFAM:RF00169, SO:0000655
contig_1	cds	8681	9160	+	GCF_010587175_00008		tRNA(adenine(34)) deaminase	SO:0001217, UniParc:UPI0000DA6382, UniRef:UniRef100_Q14QH6, UniRef:UniRef50_R4U2K4, UniRef:UniRef90_A0A0K2JET8
contig_1	cds	9226	11298	+	GCF_010587175_00009	dnaX	DNA polymerase III subunit gamma/tau	EC:2.7.7.7, GO:0003677, GO:0003887, GO:0005524, GO:0006260, GO:0009360, KEGG:K02343, RefSeq:WP_071890251.1, SO:0001217, UniParc:UPI0009018995, UniRef:UniRef100_UPI0009018995, UniRef:UniRef50_A0A1J0TZ61, UniRef:UniRef90_A0A345DLD7
contig_1	cds	11337	11861	+	GCF_010587175_00010	recR	recombination mediator RecR	GO:0003677, GO:0006281, GO:0006310, GO:0046872, KEGG:K06187, RefSeq:WP_237237976.1, SO:0001217, UniParc:UPI0000DA6384, UniRef:UniRef100_Q14QH4, UniRef:UniRef50_R4UCI4, UniRef:UniRef90_A0AAI9X1F6
contig_1	cds	11917	12561	+	GCF_010587175_00011	tmk	dTMP kinase	EC:2.7.4.9, GO:0004798, GO:0005524, GO:0006233, KEGG:K00943, RefSeq:WP_071890255.1, SO:0001217, UniParc:UPI000901B828, UniRef:UniRef100_Q14QH3, UniRef:UniRef50_Q6MUI5, UniRef:UniRef90_A0A0K2JEC4
contig_1	cds	12554	13390	+	GCF_010587175_00012		DNA polymerase III subunit delta	RefSeq:WP_071890260.1, SO:0001217, UniParc:UPI0000DA6386, UniRef:UniRef100_Q14QH2, UniRef:UniRef50_Q14QH2, UniRef:UniRef90_Q14QH2
contig_1	cds	13392	14114	+	GCF_010587175_00013		Methyltransferase	RefSeq:WP_071890264.1, SO:0001217, UniParc:UPI0000DA6387, UniRef:UniRef100_Q14QH1, UniRef:UniRef50_W0GPF1, UniRef:UniRef90_Q14QH1
