#Annotated with Bakta v1.11.0, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	26077	26271	+	GCF_010587175_00027	7.5	8.1		RefSeq:WP_237237979.1, SO:0001217, UniParc:UPI000909D389, UniRef:UniRef100_UPI000909D389, UniRef:UniRef50_UPI000909D389, UniRef:UniRef90_UPI000909D389
contig_1	27308	27424	+	GCF_010587175_00029	4.5	8.0		
contig_1	32902	33309	+	GCF_010587175_00036	16.1	5.0		RefSeq:WP_071890306.1, SO:0001217, UniParc:UPI0009018DC8, UniRef:UniRef100_A0A1J0YYG0, UniRef:UniRef50_A0A2S8NRL4, UniRef:UniRef90_A0A1J0YYG0
contig_1	36526	36867	+	GCF_010587175_00043	12.7	5.3		RefSeq:WP_071890330.1, SO:0001217, UniParc:UPI0009011B12, UniRef:UniRef100_A0AAJ4JXG5, UniRef:UniRef50_A0AAJ4EIE7, UniRef:UniRef90_A0AAJ4EIE7
contig_1	36870	38480	+	GCF_010587175_00044	60.7	10.2		RefSeq:WP_071890333.1, SO:0001217, UniParc:UPI000901914A, UniRef:UniRef100_UPI000901914A, UniRef:UniRef50_A0A2P6FFI8, UniRef:UniRef90_A0AAJ4EHZ4
contig_1	48024	48374	+	GCF_010587175_00055	13.0	7.9	PF02852.28|Pyr_redox_dim	PFAM:PF02852.28, RefSeq:WP_071890370.1, SO:0001217, UniParc:UPI0009010114, UniRef:UniRef100_UPI0009010114, UniRef:UniRef50_UPI0009010114, UniRef:UniRef90_UPI0009010114
contig_1	55492	56397	+	GCF_010587175_00065	35.1	9.3		RefSeq:WP_239498703.1, SO:0001217, UniParc:UPI001EF945C8, UniRef:UniRef100_UPI001EF945C8, UniRef:UniRef50_UPI001EF945C8, UniRef:UniRef90_UPI001EF945C8
contig_1	56433	56912	+	GCF_010587175_00066	18.1	9.2		RefSeq:WP_239498704.1, SO:0001217, UniParc:UPI001EF81E09, UniRef:UniRef100_UPI001EF81E09, UniRef:UniRef50_UPI001EF81E09, UniRef:UniRef90_UPI001EF81E09
contig_1	69688	69807	+	GCF_010587175_00078	4.7	9.8		SO:0001217, UniRef:UniRef50_UPI00286EC54D, UniRef:UniRef90_UPI00286EC54D
contig_1	72738	73163	+	GCF_010587175_00084	16.9	8.6		RefSeq:WP_164023949.1, SO:0001217, UniParc:UPI0013A0A2EA, UniRef:UniRef100_UPI0013A0A2EA, UniRef:UniRef50_A0AAJ4EI05, UniRef:UniRef90_A0AAJ4EI05
contig_1	74870	75457	+	GCF_010587175_00088	23.8	9.4		RefSeq:WP_071890466.1, SO:0001217, UniParc:UPI0000DA63BA, UniRef:UniRef100_Q14QC0, UniRef:UniRef50_A0AAJ4JYH4, UniRef:UniRef90_Q14QC0
contig_1	75540	75746	+	GCF_010587175_00089	8.4	9.2		RefSeq:WP_147076637.1, SO:0001217, UniParc:UPI00090B93DB, UniRef:UniRef100_A0AAJ4EI57, UniRef:UniRef50_A0AAJ4EI57, UniRef:UniRef90_A0AAJ4EI57
contig_1	95722	96735	+	GCF_010587175_00105	37.4	5.1	PF00679.30|EFG_C, PF03764.24|EFG_IV, PF14492.12|EFG_III	PFAM:PF00679.30, PFAM:PF03764.24, PFAM:PF14492.12, SO:0001217, UniRef:UniRef50_A0A2D5D5Z6, UniRef:UniRef90_UPI002FE15F15
contig_1	97906	98043	+	GCF_010587175_00107	4.7	4.7	PF03143.23|GTP_EFTU_D3	PFAM:PF03143.23
contig_1	100450	100626	+	GCF_010587175_00111	6.7	5.0		RefSeq:WP_237237986.1, SO:0001217, UniParc:UPI00090B4998, UniRef:UniRef100_UPI00090B4998, UniRef:UniRef50_UPI00090B4998, UniRef:UniRef90_UPI00090B4998
contig_1	101362	101571	+	GCF_010587175_00113	8.1	9.9		RefSeq:WP_071890521.1, SO:0001217, UniParc:UPI0000DA63D0, UniRef:UniRef100_A0AAX3SZB1, UniRef:UniRef50_A0AAX3SZB1, UniRef:UniRef90_A0AAX3SZB1
contig_1	116721	116963	+	GCF_010587175_00136	8.9	7.9		RefSeq:WP_071890581.1, SO:0001217, UniParc:UPI0009020488, UniRef:UniRef100_UPI0009020488, UniRef:UniRef50_A0AAX3SZA9, UniRef:UniRef90_A0AAX3SZA9
contig_1	118918	119124	+	GCF_010587175_00140	8.0	9.2	PF19200.6|MupG_N	PFAM:PF19200.6
contig_1	119977	120144	+	GCF_010587175_00143	6.8	9.6		RefSeq:WP_164105956.1, SO:0001217, UniParc:UPI00090BBC15, UniRef:UniRef100_UPI00090BBC15, UniRef:UniRef50_UPI00286EC54D, UniRef:UniRef90_UPI00286EC54D
contig_1	120402	120536	+	GCF_010587175_00145	5.3	8.0		
contig_1	120638	121114	+	GCF_010587175_00146	18.1	9.1		
contig_1	122320	122481	+	GCF_010587175_00150	6.3	5.2		RefSeq:WP_155522070.1, SO:0001217, UniParc:UPI00090BA1E2, UniRef:UniRef100_A0AAJ4JXK4, UniRef:UniRef50_A0AAJ4JXK4, UniRef:UniRef90_A0AAJ4JXK4
contig_1	123050	123430	+	GCF_010587175_00151	14.9	5.1		
