# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	87	263	+	GCF_964019595_00001		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI0013319CF8, UniRef:UniRef90_UPI0013319CF8
contig_1	cds	256	1716	+	GCF_964019595_00002		PBSX family phage terminase large subunit	KEGG:K06909, RefSeq:WP_338963201.1, SO:0001217, UniParc:UPI0030D5E95C, UniRef:UniRef100_UPI0030D5E95C, UniRef:UniRef50_W0GPI8, UniRef:UniRef90_A0A432ZV87
contig_1	cds	1716	1994	+	GCF_964019595_00003		Adhesin P12	RefSeq:WP_338963203.1, SO:0001217, UniParc:UPI0030CC1D6C, UniRef:UniRef100_UPI0030CC1D6C, UniRef:UniRef50_A0A2P6F9F7, UniRef:UniRef90_A0A3S0YNT3
contig_1	cds	1987	3378	+	GCF_964019595_00004		Adhesin P54	RefSeq:WP_338963205.1, SO:0001217, UniParc:UPI0030D1268F, UniRef:UniRef100_UPI0030D1268F, UniRef:UniRef50_A0A2P6FF31, UniRef:UniRef90_A0A2P6FA19
contig_1	cds	3382	4905	+	GCF_964019595_00005		Adhesin P123	RefSeq:WP_338963207.1, SO:0001217, UniParc:UPI0030CF4AD1, UniRef:UniRef100_UPI0030CF4AD1, UniRef:UniRef50_A0A2P6FF29, UniRef:UniRef90_A0A2P6F8U1
contig_1	cds	4915	5304	+	GCF_964019595_00006		hypothetical protein	RefSeq:WP_338963209.1, SO:0001217, UniParc:UPI0030D201FD, UniRef:UniRef100_UPI0030D201FD, UniRef:UniRef50_UPI0010572FFB, UniRef:UniRef90_UPI0030D201FD
contig_1	cds	5283	6617	+	GCF_964019595_00007		hypothetical protein	RefSeq:WP_338963211.1, SO:0001217, UniParc:UPI0030CAB530, UniRef:UniRef100_UPI0030CAB530, UniRef:UniRef50_A0A3S0TL07, UniRef:UniRef90_UPI0030CAB530
contig_1	cds	6654	7175	-	GCF_964019595_00008		Lipoprotein	RefSeq:WP_338963213.1, SO:0001217, UniParc:UPI0030CCD82B, UniRef:UniRef100_UPI0030CCD82B, UniRef:UniRef50_A0A2P6FEX0, UniRef:UniRef90_A0A433ELH9
contig_1	cds	7274	8038	-	GCF_964019595_00009		lipoprotein	RefSeq:WP_338963215.1, SO:0001217, UniParc:UPI0030D4EB7C, UniRef:UniRef100_UPI0030D4EB7C, UniRef:UniRef50_A0A3S0T825, UniRef:UniRef90_A0A3S0T825
contig_1	cds	8057	8512	-	GCF_964019595_00010		hypothetical protein	RefSeq:WP_338963217.1, SO:0001217, UniParc:UPI0030D2866E, UniRef:UniRef100_UPI0030D2866E, UniRef:UniRef50_A0A3S0R7T3, UniRef:UniRef90_A0A3S0R7T3
contig_1	cds	8825	9286	+	GCF_964019595_00011		P18	RefSeq:WP_338963219.1, SO:0001217, UniParc:UPI0030D570A7, UniRef:UniRef100_UPI0030D570A7, UniRef:UniRef50_A0A2P6FFS4, UniRef:UniRef90_A0A2P6FFS4
contig_1	cds	9302	10666	+	GCF_964019595_00012		Capsid protein	RefSeq:WP_338963221.1, SO:0001217, UniParc:UPI0030D5D4F5, UniRef:UniRef100_UPI0030D5D4F5, UniRef:UniRef50_A0A3S0RR73, UniRef:UniRef90_A0A3S0RR73
contig_1	cds	10673	11611	+	GCF_964019595_00013		Spiroplasma plectrovirus-related protein	SO:0001217, UniRef:UniRef50_A0A345DQG0, UniRef:UniRef90_A0A2P6FFU2
contig_1	cds	11601	12782	+	GCF_964019595_00014		DUF3688 domain-containing protein	RefSeq:WP_338963225.1, SO:0001217, UniParc:UPI0030D3BB23, UniRef:UniRef100_UPI0030D3BB23, UniRef:UniRef50_A0A2P6F9G9, UniRef:UniRef90_UPI0030D1FDCF
contig_1	cds	12799	13425	+	GCF_964019595_00015		Transmembrane protein	RefSeq:WP_338963227.1, SO:0001217, UniParc:UPI0030D6134E, UniRef:UniRef100_UPI0030D6134E, UniRef:UniRef50_A0A2P6FFU6, UniRef:UniRef90_A0A2P6FFU6
contig_1	cds	13544	13837	+	GCF_964019595_00016	ytxH	YtxH domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2P6FA36, UniRef:UniRef90_A0A432ZUT3
contig_1	cds	13856	14065	-	GCF_964019595_00017		Spiroplasmavirus-related protein	RefSeq:WP_338963231.1, SO:0001217, UniParc:UPI0030CBD59A, UniRef:UniRef100_UPI0030CBD59A, UniRef:UniRef50_A0A0K2JET2, UniRef:UniRef90_A0A433ET02
contig_1	cds	14058	14282	-	GCF_964019595_00018		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A0C2EJF9, UniRef:UniRef90_A0A0C2EJF9
contig_1	cds	14251	14748	-	GCF_964019595_00019		Spiroplasma plectrovirus-related protein	SO:0001217, UniRef:UniRef50_A0A345DLT5, UniRef:UniRef90_A0A2P6F8J1
contig_1	cds	14742	15665	-	GCF_964019595_00020	recT	Recombination and repair protein RecT	KEGG:K07455, RefSeq:WP_338963235.1, SO:0001217, UniParc:UPI0030CB5D81, UniRef:UniRef100_UPI0030CB5D81, UniRef:UniRef50_A0A345DQU1, UniRef:UniRef90_A0A2P6FDC0
contig_1	cds	15667	16368	-	GCF_964019595_00021		Phage protein	RefSeq:WP_338963237.1, SO:0001217, UniParc:UPI0030CF0A13, UniRef:UniRef100_UPI0030CF0A13, UniRef:UniRef50_A0AAI9T4X2, UniRef:UniRef90_A0A2P6FFT1
contig_1	cds	16371	16508	-	GCF_964019595_00022		hypothetical protein	SO:0001217, UniRef:UniRef50_Q14MU4, UniRef:UniRef90_A0A977TP57
contig_1	cds	16510	16731	-	GCF_964019595_00023		hypothetical protein	RefSeq:WP_338963241.1, SO:0001217, UniParc:UPI0030CA9586, UniRef:UniRef100_UPI0030CA9586, UniRef:UniRef50_A0A977TP96, UniRef:UniRef90_A0A977TP96
contig_1	cds	17239	17475	-	GCF_964019595_00024		Spiroplasmavirus-related protein	RefSeq:WP_338963243.1, SO:0001217, UniParc:UPI0030CFFD93, UniRef:UniRef100_UPI0030CFFD93, UniRef:UniRef50_A0A0K2JHV7, UniRef:UniRef90_A0A3S0SEG7
contig_1	cds	17733	18716	-	GCF_964019595_00025		IS30 family transposase	GO:0004803, RefSeq:WP_338963245.1, SO:0001217, UniParc:UPI0030D0D64F, UniRef:UniRef100_UPI0030D0D64F, UniRef:UniRef50_P15894, UniRef:UniRef90_UPI0030D145AB
contig_1	cds	18982	19944	+	GCF_964019595_00026		IS1595 family transposase	RefSeq:WP_338963247.1, SO:0001217, UniParc:UPI0030D27052, UniRef:UniRef100_UPI0030D27052, UniRef:UniRef50_A0A2S8NQJ4, UniRef:UniRef90_A0A2S8NQJ4
contig_1	cds	20188	20586	+	GCF_964019595_00027		Spiroplasma plectrovirus-related protein	RefSeq:WP_338963249.1, SO:0001217, UniParc:UPI0030D3C7EB, UniRef:UniRef100_UPI0030D3C7EB, UniRef:UniRef50_A0A0K2JGV9, UniRef:UniRef90_A0A345DNA4
contig_1	cds	20579	22039	+	GCF_964019595_00028		PBSX family phage terminase large subunit	KEGG:K06909, RefSeq:WP_338963201.1, SO:0001217, UniParc:UPI0030D5E95C, UniRef:UniRef100_UPI0030D5E95C, UniRef:UniRef50_W0GPI8, UniRef:UniRef90_A0A432ZV87
contig_1	cds	22039	22317	+	GCF_964019595_00029		Adhesin P12	RefSeq:WP_338963203.1, SO:0001217, UniParc:UPI0030CC1D6C, UniRef:UniRef100_UPI0030CC1D6C, UniRef:UniRef50_A0A2P6F9F7, UniRef:UniRef90_A0A3S0YNT3
contig_1	cds	22310	23701	+	GCF_964019595_00030		Adhesin P54	RefSeq:WP_338963205.1, SO:0001217, UniParc:UPI0030D1268F, UniRef:UniRef100_UPI0030D1268F, UniRef:UniRef50_A0A2P6FF31, UniRef:UniRef90_A0A2P6FA19
contig_1	cds	23705	25228	+	GCF_964019595_00031		Adhesin P123	RefSeq:WP_338963207.1, SO:0001217, UniParc:UPI0030CF4AD1, UniRef:UniRef100_UPI0030CF4AD1, UniRef:UniRef50_A0A2P6FF29, UniRef:UniRef90_A0A2P6F8U1
contig_1	cds	25238	25627	+	GCF_964019595_00032		hypothetical protein	RefSeq:WP_338963209.1, SO:0001217, UniParc:UPI0030D201FD, UniRef:UniRef100_UPI0030D201FD, UniRef:UniRef50_UPI0010572FFB, UniRef:UniRef90_UPI0030D201FD
contig_1	cds	25606	26940	+	GCF_964019595_00033		hypothetical protein	RefSeq:WP_338963211.1, SO:0001217, UniParc:UPI0030CAB530, UniRef:UniRef100_UPI0030CAB530, UniRef:UniRef50_A0A3S0TL07, UniRef:UniRef90_UPI0030CAB530
contig_1	cds	26977	27498	-	GCF_964019595_00034		Lipoprotein	RefSeq:WP_338963213.1, SO:0001217, UniParc:UPI0030CCD82B, UniRef:UniRef100_UPI0030CCD82B, UniRef:UniRef50_A0A2P6FEX0, UniRef:UniRef90_A0A433ELH9
contig_1	cds	27597	28361	-	GCF_964019595_00035		lipoprotein	RefSeq:WP_338963215.1, SO:0001217, UniParc:UPI0030D4EB7C, UniRef:UniRef100_UPI0030D4EB7C, UniRef:UniRef50_A0A3S0T825, UniRef:UniRef90_A0A3S0T825
contig_1	cds	28380	28835	-	GCF_964019595_00036		hypothetical protein	RefSeq:WP_338963217.1, SO:0001217, UniParc:UPI0030D2866E, UniRef:UniRef100_UPI0030D2866E, UniRef:UniRef50_A0A3S0R7T3, UniRef:UniRef90_A0A3S0R7T3
contig_1	cds	29148	29609	+	GCF_964019595_00037		P18	RefSeq:WP_338963219.1, SO:0001217, UniParc:UPI0030D570A7, UniRef:UniRef100_UPI0030D570A7, UniRef:UniRef50_A0A2P6FFS4, UniRef:UniRef90_A0A2P6FFS4
contig_1	cds	29625	30989	+	GCF_964019595_00038		Capsid protein	RefSeq:WP_338963221.1, SO:0001217, UniParc:UPI0030D5D4F5, UniRef:UniRef100_UPI0030D5D4F5, UniRef:UniRef50_A0A3S0RR73, UniRef:UniRef90_A0A3S0RR73
contig_1	cds	30996	31934	+	GCF_964019595_00039		Spiroplasma plectrovirus-related protein	SO:0001217, UniRef:UniRef50_A0A345DQG0, UniRef:UniRef90_A0A2P6FFU2
contig_1	cds	31924	33105	+	GCF_964019595_00040		DUF3688 domain-containing protein	RefSeq:WP_338963225.1, SO:0001217, UniParc:UPI0030D3BB23, UniRef:UniRef100_UPI0030D3BB23, UniRef:UniRef50_A0A2P6F9G9, UniRef:UniRef90_UPI0030D1FDCF
contig_1	cds	33122	33748	+	GCF_964019595_00041		Transmembrane protein	RefSeq:WP_338963227.1, SO:0001217, UniParc:UPI0030D6134E, UniRef:UniRef100_UPI0030D6134E, UniRef:UniRef50_A0A2P6FFU6, UniRef:UniRef90_A0A2P6FFU6
contig_1	cds	33867	34160	+	GCF_964019595_00042	ytxH	YtxH domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2P6FA36, UniRef:UniRef90_A0A432ZUT3
