#Annotated with Bakta v1.11.0, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	28008	29084	+	GCF_964019625_0028	41.7	4.2		RefSeq:WP_338985148.1, SO:0001217, UniParc:UPI0030CD91F7, UniRef:UniRef100_UPI0030CD91F7, UniRef:UniRef50_A0A2K9LTE8, UniRef:UniRef90_UPI0030CD91F7
contig_1	32738	33352	+	GCF_964019625_0033	24.2	9.8		RefSeq:WP_338985157.1, SO:0001217, UniParc:UPI0030D171A6, UniRef:UniRef100_UPI0030D171A6, UniRef:UniRef50_UPI0030D171A6, UniRef:UniRef90_UPI0030D171A6
contig_1	74789	75844	+	GCF_964019625_0073	40.6	9.6		RefSeq:WP_338985233.1, SO:0001217, UniParc:UPI0030D5A0FB, UniRef:UniRef100_UPI0030D5A0FB, UniRef:UniRef50_UPI0030D5A0FB, UniRef:UniRef90_UPI0030D5A0FB
contig_1	78893	79147	-	GCF_964019625_0077	9.5	4.6		RefSeq:WP_338985241.1, SO:0001217, UniParc:UPI0030D3A4AD, UniRef:UniRef100_UPI0030D3A4AD, UniRef:UniRef50_V5RJ14, UniRef:UniRef90_UPI0030D3A4AD
contig_1	139215	139340	+	GCF_964019625_0131	5.0	4.7		SO:0001217, UniParc:UPI000CA272FB, UniRef:UniRef100_A0A2K9LVL9, UniRef:UniRef50_S5MIS9, UniRef:UniRef90_S5MIS9
contig_1	146816	146914	+	GCF_964019625_0147	3.5	5.8		
contig_1	152323	152973	+	GCF_964019625_0150	24.7	4.2		RefSeq:WP_338985332.1, SO:0001217, UniParc:UPI0030CF0A2E, UniRef:UniRef100_UPI0030CF0A2E, UniRef:UniRef50_UPI0030CF0A2E, UniRef:UniRef90_UPI0030CF0A2E
contig_1	156931	159204	+	GCF_964019625_0152	89.0	5.3		RefSeq:WP_338985334.1, SO:0001217, UniParc:UPI0030D1A007, UniRef:UniRef100_UPI0030D1A007, UniRef:UniRef50_S5LZ55, UniRef:UniRef90_UPI0030D1A007
contig_1	159207	160301	+	GCF_964019625_0153	42.5	5.4		RefSeq:WP_338985335.1, SO:0001217, UniParc:UPI0030D10417, UniRef:UniRef100_UPI0030D10417, UniRef:UniRef50_A0A1Y0L3B9, UniRef:UniRef90_A0A2K9LXF4
contig_1	167101	167427	-	GCF_964019625_0159	12.6	5.7	PF02852.28|Pyr_redox_dim	PFAM:PF02852.28, RefSeq:WP_338985341.1, SO:0001217, UniParc:UPI0030D4363B, UniRef:UniRef100_UPI0030D4363B, UniRef:UniRef50_UPI0030D4363B, UniRef:UniRef90_UPI0030D4363B
contig_1	168584	169309	+	GCF_964019625_0161	29.6	9.9		RefSeq:WP_338985343.1, SO:0001217, UniParc:UPI0030CAB238, UniRef:UniRef100_UPI0030CAB238, UniRef:UniRef50_S5LZ63, UniRef:UniRef90_UPI0030CAB238
contig_1	178445	178918	+	GCF_964019625_0171	18.2	7.8		RefSeq:WP_338985353.1, SO:0001217, UniParc:UPI0030CBB22D, UniRef:UniRef100_UPI0030CBB22D, UniRef:UniRef50_UPI0030CBB22D, UniRef:UniRef90_UPI0030CBB22D
contig_1	179005	179238	+	GCF_964019625_0172	8.8	9.7		RefSeq:WP_338985354.1, SO:0001217, UniParc:UPI0030D61BF4, UniRef:UniRef100_UPI0030D61BF4, UniRef:UniRef50_Q6F1Q3, UniRef:UniRef90_UPI0030D61BF4
contig_1	192214	193026	+	GCF_964019625_0186	32.6	4.5		RefSeq:WP_338985367.1, SO:0001217, UniParc:UPI0030CEB41C, UniRef:UniRef100_UPI0030CEB41C, UniRef:UniRef50_A0A858ASJ1, UniRef:UniRef90_UPI0030CEB41C
contig_1	193044	193490	+	GCF_964019625_0187	17.6	6.2		RefSeq:WP_338985368.1, SO:0001217, UniParc:UPI0030CFA91A, UniRef:UniRef100_UPI0030CFA91A, UniRef:UniRef50_S5MIW7, UniRef:UniRef90_UPI0030CFA91A
